price,bedrooms,bathrooms,constructedarea,zipcode,yearbuilt,lotareasqft,avgschoolrating,avgschooldist,crimepercentage
263000,3,2,1373.0,77083,2003,4621.716,5.0,1.6666666666666667,0.068765913
299000,2,3,1488.0,77011,2007,1832.0,3.6666666666666665,0.8000000000000002,0.671990947
277000,3,2,1935.0,77345,2007,5658.444,6.666666666666667,1.6666666666666667,0.200204557
399900,4,4,3242.0,77044,2007,7200.468,4.333333333333333,2.5333333333333337,0.057014776
860000,3,3,5023.0,77099,2002,24397.956000000002,4.0,1.3333333333333333,1.608164864
259999,3,3,2160.0,77049,2007,4443.12,4.0,3.3666666666666667,0.070506822
415000,5,3,3294.0,77095,2002,12209.868,6.0,0.7333333333333334,0.001740909
280000,3,3,2324.0,77095,2002,5153.148,6.0,0.6666666666666666,0.001740909
328000,4,3,2757.0,77095,2007,5519.052,7.0,1.7666666666666668,0.001740909
208000,3,3,1847.0,77038,2007,3480.444,999.0,999.0,0.215437512
845000,4,5,3118.0,77007,1900,4726.26,5.666666666666667,1.4333333333333336,2.022501251
229900,4,2,1890.0,77049,2007,5501.628,5.0,1.0,0.070506822
205000,3,2,1536.0,77073,2007,5118.3,999.0,999.0,0.009575001
293000,3,2,1800.0,77084,2004,6525.288,5.333333333333333,1.1333333333333335,0.356886384
299000,4,3,2174.0,77044,2004,4970.196,4.0,0.6666666666666666,0.057014776
457000,4,4,3806.0,77044,2007,8485.488,4.333333333333333,2.066666666666667,0.057014776
344470,2,2,1872.0,77004,1950,9064.836,3.0,1.0,2.457728549
274990,3,3,2121.0,77073,2007,3998.808,2.6666666666666665,3.1999999999999997,0.009575001
310000,3,3,2196.0,77040,2007,4504.104,5.0,2.3000000000000003,1.196439841
424900,3,4,1730.0,77004,2022,2250.0,3.0,1.3999999999999997,2.457728549
455000,5,4,3359.0,77095,2002,8123.94,7.333333333333333,0.9666666666666667,0.001740909
265000,3,2,1650.0,77070,2007,3998.808,5.333333333333333,0.8999999999999999,0.720736405
250000,4,2,1452.0,77012,1940,5998.212,4.333333333333333,0.3,0.607577307
649900,4,5,3172.0,77020,2017,5000.688,4.0,0.5333333333333333,1.260418253
260000,2,2,1064.0,77009,1935,5375.304,4.0,0.2333333333333333,1.501534176
275000,3,3,1753.0,77021,2003,5000.688,2.6666666666666665,1.3,1.996822841
580000,5,4,4528.0,77345,2007,8398.368,7.333333333333333,1.2,0.200204557
699900,4,4,3859.0,77008,2007,4922.28,4.333333333333333,1.7,1.325702348
340000,3,3,2256.0,77025,2003,1755.468,4.0,1.5999999999999999,0.90353187
220000,4,3,1630.0,77073,2007,2591.82,999.0,999.0,0.009575001
259000,3,2,1608.0,77089,2002,6555.78,5.666666666666667,1.5666666666666667,0.858703458
490000,3,3,2275.0,77007,2006,2687.652,5.666666666666667,1.8666666666666665,2.022501251
399900,3,4,2572.0,77345,2008,3118.896,6.666666666666667,0.8666666666666667,0.200204557
260500,4,2,2635.0,77014,2008,6965.244,3.0,1.2333333333333334,0.097490915
289786,4,3,2358.0,77044,2008,8990.784,4.0,3.8000000000000003,0.057014776
449000,3,3,1851.0,77007,1920,5000.688,5.666666666666667,1.4000000000000001,2.022501251
350000,3,3,2016.0,77021,2008,2474.208,2.6666666666666665,1.3999999999999997,1.996822841
539900,3,4,2242.0,77006,2008,1681.416,999.0,999.0,1.434509172
255000,4,3,1808.0,77014,2008,4399.56,2.6666666666666665,1.7,0.097490915
311000,5,4,2436.0,77070,2008,5501.628,5.0,0.4666666666666666,0.720736405
355000,4,3,2876.0,77084,2008,5309.964,5.333333333333333,1.3666666666666665,0.356886384
477000,6,4,4654.0,77049,2008,8398.368,999.0,999.0,0.070506822
400000,2,2,1560.0,77008,2012,2250.0,4.0,1.2333333333333334,1.325702348
490366,3,4,2970.0,77004,2008,1951.488,4.0,1.9666666666666668,2.457728549
369900,5,3,2848.0,77044,2008,6769.224,4.333333333333333,2.6,0.057014776
298000,3,2,1444.0,77095,2008,5619.24,7.0,1.7666666666666668,0.001740909
235500,3,3,1431.0,77038,2008,4399.56,999.0,999.0,0.215437512
569000,4,4,2532.0,77055,2008,1812.096,999.0,999.0,1.539834178
282999,5,4,2697.0,77073,2008,5680.224,999.0,999.0,0.009575001
419900,2,3,2090.0,77003,2008,1498.464,3.3333333333333335,2.1999999999999997,1.130285291
619999,3,4,3398.0,77068,2008,7853.868,3.0,1.5666666666666667,1.0270404547925376
320000,4,3,3136.0,77044,2008,4896.144,4.0,3.733333333333333,0.057014776
210000,3,2,1980.0,77091,2008,7501.032,999.0,999.0,1.228646661
484900,3,4,2084.0,77007,2007,1694.484,5.0,0.8999999999999999,2.022501251
395900,5,4,4091.0,77049,2008,8398.368,999.0,999.0,0.070506822
305000,4,3,3276.0,77044,2008,4948.416,3.0,1.2333333333333334,0.057014776
492000,3,4,2418.0,77007,2008,1485.396,5.666666666666667,1.2,2.022501251
375000,3,2,1568.0,77007,2006,1920.996,5.666666666666667,1.9000000000000001,2.022501251
289000,4,3,2200.0,77047,2008,4512.816,2.6666666666666665,2.9333333333333336,0.683742084
499000,3,4,2869.0,77004,2008,1716.264,4.0,1.9333333333333336,2.457728549
235000,3,2,1754.0,77073,2007,5096.52,999.0,999.0,0.009575001
345000,5,4,3676.0,77014,2008,6869.412,3.0,1.2333333333333334,0.097490915
270000,5,2,2122.0,77095,2008,5532.12,6.0,1.0333333333333334,0.001740909
240000,4,3,1857.0,77073,2008,4399.56,999.0,999.0,0.009575001
475000,3,4,1850.0,77006,2008,1485.396,999.0,999.0,1.434509172
269900,4,3,1972.0,77085,2009,3998.808,3.6666666666666665,1.5333333333333334,0.56840685
465000,3,3,2010.0,77022,2022,3001.284,4.0,0.7666666666666666,1.847975105
364000,4,3,2507.0,77051,2022,5250.0,2.6666666666666665,0.8000000000000002,1.205144387
825000,4,3,2328.0,77003,2014,6250.86,3.0,1.7333333333333334,1.130285291
249900,3,2,1524.0,77051,2017,5000.688,2.6666666666666665,0.5666666666666667,1.205144387
220000,3,2,1334.0,77015,2012,10345.5,999.0,999.0,0.684177312
350000,3,2,1645.0,77016,2022,7775.7013398033405,3.0,1.3333333333333333,1.621221683
649900,4,4,2783.0,77091,2022,10898.712,2.6666666666666665,1.0333333333333332,1.228646661
275000,3,3,1808.0,77029,2022,2500.0,5.666666666666667,2.4,0.419559115
310000,3,2,1737.0,77088,2022,7300.656,999.0,999.0,1.378364851
250000,3,2,1076.0,77026,2022,3402.036,3.3333333333333335,1.0333333333333334,1.58945009
399000,3,3,1927.0,77009,2022,2500.344,4.0,0.6,1.501534176
393291,3,2,2355.0,77020,2017,5000.688,3.3333333333333335,1.0333333333333332,1.260418253
720000,3,4,2879.0,77077,2009,9169.38,7.0,0.7333333333333334,2.096489892
250000,3,2,1257.0,77047,2009,4273.236,3.6666666666666665,2.6999999999999997,0.683742084
399900,3,3,1845.0,77026,2022,1740.0,3.0,1.0666666666666667,1.58945009
250000,4,3,2200.0,77047,2009,4599.936,2.6666666666666665,2.8666666666666667,0.683742084
570000,3,4,2794.0,77055,2010,2112.66,6.666666666666667,1.0,1.539834178
579900,5,4,3985.0,77071,2022,4900.5,3.6666666666666665,1.1666666666666667,0.65545231
350000,3,2,2000.0,77051,2021,7694.0,3.0,0.6333333333333333,1.205144387
401280,4,2,1579.0,77016,2013,9169.38,2.6666666666666665,1.9333333333333333,1.621221683
365000,4,3,2320.0,77075,2021,12161.952,4.0,1.2666666666666666,1.481513721
225000,3,3,1680.0,77038,2009,4399.56,999.0,999.0,0.215437512
270000,3,3,1993.0,77091,2022,3001.284,2.6666666666666665,1.3333333333333333,1.228646661
594000,0,0,2158.627875809694,77365,1993,980100.0,7.333333333333333,2.1666666666666665,0.072682959
884900,4,4,2726.0,77008,2016,7919.208,4.333333333333333,1.3,1.325702348
214900,3,3,1502.0,77051,2009,1899.216,2.6666666666666665,0.5333333333333333,1.205144387
358000,3,2,2282.0,77088,2022,14331.24,2.3333333333333335,1.8,1.378364851
429990,3,4,2053.0,77021,2013,1637.856,3.0,1.0999999999999999,1.996822841
285000,4,3,2349.0,77049,2009,5427.576,4.0,3.0666666666666664,0.070506822
270000,3,2,1681.0,77075,2009,4948.416,5.0,1.9333333333333333,1.481513721
288700,3,2,1750.0,77028,2022,8158.788,3.0,1.9666666666666668,1.083280743
475000,3,2,2408.0,77044,2019,7501.032,4.0,3.6999999999999997,0.057014776
310000,3,3,1646.0,77045,2022,7832.088,2.6666666666666665,0.6666666666666666,1.101995517
240000,3,2,1433.0,77048,2018,6050.484,3.0,1.3333333333333333,0.719430723
330000,3,3,2189.0,77088,2022,3000.0,999.0,999.0,1.378364851
500000,3,2,1345.0,77016,2022,24376.176,3.0,1.3333333333333333,1.621221683
310000,3,2,1737.0,77088,2022,7348.572,999.0,999.0,1.378364851
699900,4,3,2789.0,77033,2022,6216.012,3.0,1.3999999999999997,1.400126216
440000,4,3,2080.0,77023,2009,5623.596,3.3333333333333335,0.6333333333333334,1.06935347
379999,4,3,2590.0,77075,2022,8171.856,4.666666666666667,2.6333333333333333,1.481513721
245000,3,2,1415.0,77088,2018,4769.82,999.0,999.0,1.378364851
260000,3,2,1650.0,77078,2022,7320.0,2.6666666666666665,1.866666666666667,0.609318216
515000,3,4,2410.0,77007,2012,1650.924,5.666666666666667,1.0333333333333332,2.022501251
319900,4,3,2025.0,77029,2022,7501.032,5.333333333333333,2.8333333333333335,0.419559115
549999,4,2,2768.0,77075,2015,23500.62,4.666666666666667,2.533333333333333,1.481513721
499900,4,4,3767.0,77044,2009,9609.336,4.666666666666667,1.1666666666666667,0.057014776
489000,3,4,2509.0,77081,2016,1873.08,999.0,999.0,1.669531913
339900,3,3,1976.0,77047,2022,7139.484,2.6666666666666665,1.5999999999999999,0.683742084
355000,4,3,3204.0,77090,2009,7300.656,2.0,1.5666666666666664,0.022631819
489000,4,5,2348.0,77004,2021,7775.7013398033405,3.0,1.0666666666666667,2.457728549
315000,4,3,1961.0,77016,2009,11835.252,3.0,1.3333333333333333,1.621221683
579000,3,4,2756.0,77080,2012,2015.0,3.3333333333333335,1.0,1.212108023
549900,5,5,3624.0,77345,2009,8158.788,7.333333333333333,1.3333333333333333,0.200204557
449900,4,3,2360.0,77091,2022,3001.284,2.3333333333333335,0.7333333333333334,1.228646661
489990,3,3,1954.0,77022,2022,3811.5,4.0,0.8333333333333334,1.847975105
325000,3,2,2075.0,77066,2009,8594.388,3.3333333333333335,0.9,0.054838639
580000,3,3,2200.0,77088,2022,7440.048,2.6666666666666665,1.0333333333333332,1.378364851
359900,3,3,2460.0,77043,2014,2228.0,3.0,1.2,0.794289818
399900,3,3,2016.0,77091,2022,3015.0,3.6666666666666665,1.3999999999999997,1.228646661
374990,3,3,2100.0,77020,2022,2500.0,4.0,0.5333333333333333,1.260418253
550000,3,4,2064.0,77004,2011,2400.156,999.0,999.0,2.457728549
335000,4,3,2581.0,77047,2009,4199.184,2.6666666666666665,2.2,0.683742084
649987,3,4,3055.0,77057,2017,2509.0,4.666666666666667,0.9333333333333332,2.25621831
250000,3,3,1631.0,77047,2009,3018.708,3.6666666666666665,2.766666666666667,0.683742084
359000,3,4,2021.0,77051,2022,2500.0,2.6666666666666665,0.8333333333333334,1.205144387
295000,4,3,2295.0,77034,2010,2513.412,6.0,1.5999999999999999,1.451483037
364000,4,3,2507.0,77051,2022,5000.0,3.6666666666666665,0.5666666666666667,1.205144387
349900,4,2,1775.0,77026,2022,10537.164,3.0,1.2,1.58945009
319000,4,3,2822.0,77044,2006,6599.34,4.333333333333333,2.066666666666667,0.057014776
305000,4,3,2896.0,77066,2009,5627.952,3.3333333333333335,0.9666666666666668,0.054838639
325000,6,3,3136.0,77073,2009,5039.892,999.0,999.0,0.009575001
480000,6,4,3100.0,77015,2022,5610.528,999.0,999.0,0.684177312
289900,3,2,1849.0,77078,2022,7148.196,2.6666666666666665,1.2666666666666668,0.609318216
399999,3,4,2898.0,77009,2017,2500.344,3.0,0.5,1.501534176
289999,3,2,1650.0,77078,2022,7021.872,2.6666666666666665,1.7666666666666668,0.609318216
285000,3,3,1505.0,77091,2022,3001.284,3.0,1.2333333333333334,1.228646661
239000,3,2,1548.0,77021,2009,5000.688,2.6666666666666665,1.2333333333333334,1.996822841
669000,4,3,2235.0,77075,2007,163350.0,4.666666666666667,2.4,1.481513721
440000,3,3,1775.0,77018,2022,2250.0,4.0,0.5,0.95010119
394900,3,2,2524.0,77091,2022,5449.356,2.6666666666666665,1.3333333333333333,1.228646661
350000,5,4,2737.0,77091,2020,10001.376,3.0,1.0999999999999999,1.228646661
309900,5,3,3204.0,77049,2009,10389.06,4.0,3.1333333333333333,0.070506822
695000,4,4,3420.0,77055,2011,2944.656,6.333333333333333,2.033333333333333,1.539834178
375000,3,3,2100.0,77051,2021,5048.604,3.6666666666666665,0.6,1.205144387
325000,3,3,2170.0,77047,2010,7008.804,3.6666666666666665,2.533333333333333,0.683742084
326600,3,3,1719.0,77088,2022,3550.0,999.0,999.0,1.378364851
274000,3,3,1592.0,77048,2016,4382.136,3.3333333333333335,0.9666666666666667,0.719430723
469900,3,3,1882.0,77022,2020,3998.808,4.0,0.8333333333333334,1.847975105
349000,4,3,2827.0,77028,2022,13438.26,3.0,2.1666666666666665,1.083280743
322000,4,4,3411.0,77049,2009,6769.224,5.0,1.1333333333333335,0.070506822
249000,3,3,1650.0,77029,2022,7775.7013398033405,5.666666666666667,1.5,0.419559115
289999,3,2,1878.0,77078,2019,7021.872,2.6666666666666665,1.7000000000000002,0.609318216
515000,3,4,1880.0,77007,2011,1899.216,5.666666666666667,1.3666666666666665,2.022501251
282000,4,4,3136.0,77073,2010,4726.26,999.0,999.0,0.009575001
529900,3,4,2191.0,77007,2013,1515.888,5.666666666666667,1.8333333333333333,2.022501251
365000,4,3,2595.0,77044,2010,7936.632,4.333333333333333,2.4,0.057014776
285000,4,3,2165.0,77040,2010,8502.912,4.666666666666667,1.4333333333333333,1.196439841
564900,4,4,3489.0,77044,2010,11754.00001116,4.333333333333333,2.4,0.057014776
474900,3,2,2158.627875809694,77021,1993,5000.688,2.3333333333333335,1.3333333333333333,1.996822841
759000,4,5,5500.0,77044,2010,15873.264,4.666666666666667,1.1,0.057014776
290000,3,3,2174.0,77047,2010,4560.732,3.6666666666666665,2.5666666666666664,0.683742084
339000,4,4,3002.0,77049,2010,5501.628,4.666666666666667,1.1333333333333333,0.070506822
585000,4,4,3926.0,77345,2010,8158.788,7.333333333333333,1.3333333333333333,0.200204557
320000,4,3,2695.0,77084,2010,4726.26,6.666666666666667,1.2,0.356886384
280000,4,3,2630.0,77049,2010,4526.0,4.0,3.1,0.070506822
267000,3,2,1746.0,77015,1978,6403.32,999.0,999.0,0.684177312
310000,4,3,2278.0,77084,2010,4669.632,6.666666666666667,1.2333333333333332,0.356886384
292999,4,3,2390.0,77044,2010,5253.336,4.0,3.6666666666666665,0.057014776
304900,3,2,1824.0,77083,2010,5000.688,5.0,1.9333333333333333,0.068765913
359900,5,3,2690.0,77040,2010,7487.964,4.666666666666667,2.266666666666667,1.196439841
530000,4,3,2158.627875809694,77018,1993,2500.344,3.0,1.0666666666666667,0.95010119
255900,3,2,1255.0,77044,2011,4399.56,3.3333333333333335,1.5666666666666667,0.057014776
227500,4,3,1640.0,77090,2011,5000.688,999.0,999.0,0.022631819
799000,3,4,3199.0,77007,2012,2805.264,6.333333333333333,1.5666666666666667,2.022501251
425000,2,2,1120.0,77336,2011,67082.40000000001,4.666666666666667,2.4999999999999996,0.103584097
235000,3,2,1237.0,77093,2011,5349.168,2.3333333333333335,1.5333333333333332,1.374012578
498452,3,3,2127.0,77080,2022,2779.128,3.3333333333333335,0.26666666666666666,1.212108023
359000,4,3,3220.0,77044,2011,5174.928,4.0,3.6666666666666665,0.057014776
269900,3,2,1754.0,77044,2011,5174.928,4.0,3.7000000000000006,0.057014776
575000,3,4,3111.0,77007,2010,2687.652,6.333333333333333,1.6333333333333335,2.022501251
335000,5,3,2650.0,77047,2012,4399.56,2.6666666666666665,2.2,0.683742084
599900,4,3,2336.0,77080,2022,4660.92,3.3333333333333335,0.3,1.212108023
665000,5,5,4875.0,77044,2011,10145.124,4.333333333333333,2.1,0.057014776
262004,3,2,1525.0,77066,2011,5562.612,3.3333333333333335,0.9666666666666668,0.054838639
270000,4,3,2460.0,77073,2011,4399.56,2.6666666666666665,2.966666666666667,0.009575001
265000,4,3,2355.0,77082,2011,4447.476,5.0,1.5666666666666667,1.346158031
539800,3,4,2342.0,77007,2011,1688.0,6.333333333333333,1.5666666666666667,2.022501251
299900,4,3,2360.0,77047,2011,4713.192,2.6666666666666665,2.966666666666667,0.683742084
324900,3,2,1821.0,77084,2011,7418.268,5.333333333333333,1.6333333333333335,0.356886384
556600,4,4,3564.0,77044,2011,8398.368,4.333333333333333,2.1333333333333333,0.057014776
749900,3,2,2019.0,77336,1970,52193.592,4.666666666666667,2.8333333333333335,0.103584097
849000,3,4,3038.0,77030,2013,2735.568,6.666666666666667,1.6666666666666667,0.679825039
275000,3,2,1817.0,77047,2013,5013.756,2.6666666666666665,2.1,0.683742084
860000,4,2,1918.0,77047,1980,113399.74799999999,3.6666666666666665,2.8333333333333335,0.683742084
375000,4,3,3296.0,77084,2012,6002.568,5.333333333333333,1.5666666666666664,0.356886384
569500,4,4,4381.0,77089,2012,10837.728,5.666666666666667,2.0,0.858703458
305000,4,3,2340.0,77084,2012,4695.768,6.666666666666667,1.3,0.356886384
449990,5,4,3331.0,77047,2012,8568.252,2.6666666666666665,2.533333333333333,0.683742084
329000,5,3,2718.0,77075,2014,4826.448,3.3333333333333335,2.8000000000000003,1.481513721
449900,4,4,3531.0,77044,2012,7801.596,4.333333333333333,2.533333333333333,0.057014776
245000,4,3,2024.0,77067,2012,4321.152,999.0,999.0,0.731617087
307000,3,3,2158.627875809694,77026,2020,2713.788,3.0,0.6,1.58945009
399900,3,3,2319.0,77084,2012,7501.032,5.333333333333333,1.4666666666666668,0.356886384
815000,3,4,3238.0,77019,2012,2427.0,999.0,999.0,1.042804605
229900,3,3,1872.0,77067,2012,4321.152,999.0,999.0,0.731617087
285000,4,3,1952.0,77047,2012,4843.872,3.6666666666666665,2.6,0.683742084
260000,4,3,2330.0,77014,2012,4399.56,2.6666666666666665,1.7666666666666666,0.097490915
460000,3,4,2417.0,77008,2013,1799.028,4.0,1.1666666666666667,1.325702348
530000,4,4,4037.0,77044,2012,8929.8,4.333333333333333,2.533333333333333,0.057014776
819000,4,3,3304.0,77008,2014,3275.712,5.0,0.5333333333333333,1.325702348
215000,3,2,1550.0,77073,2012,5070.384,999.0,999.0,0.009575001
209900,3,3,1946.0,77073,2012,5248.98,999.0,999.0,0.009575001
307000,3,3,2158.627875809694,77026,2020,2713.788,3.0,0.6,1.58945009
499000,4,4,2762.0,77043,2014,2143.152,4.666666666666667,1.5333333333333332,0.794289818
575000,3,3,2383.0,77007,2012,1525.0,6.333333333333333,1.6000000000000003,2.022501251
879000,3,5,3735.0,77019,2012,2500.344,999.0,999.0,1.042804605
270000,4,3,2108.0,77049,2012,6564.492,4.666666666666667,0.8333333333333334,0.070506822
209900,3,3,1878.0,77073,2012,5693.292,999.0,999.0,0.009575001
695000,3,4,2883.0,77055,2013,2827.044,999.0,999.0,1.539834178
629900,3,4,2428.0,77057,2013,2156.22,4.666666666666667,0.9333333333333332,2.25621831
899900,3,4,3284.0,77019,2013,2500.0,999.0,999.0,1.042804605
499900,3,4,2268.0,77007,2013,1598.652,6.333333333333333,1.7,2.022501251
507717,5,5,3817.0,77044,2013,10071.072,4.666666666666667,1.5333333333333332,0.057014776
645000,4,3,2822.0,77336,2015,34242.516,4.666666666666667,3.9666666666666663,0.103584097
490000,4,5,2800.0,77004,2014,1406.988,3.0,1.7,2.457728549
475000,3,3,2878.0,77043,2014,2003.76,4.666666666666667,1.2666666666666666,0.794289818
700000,4,4,3231.0,77080,2015,3201.66,999.0,999.0,1.212108023
469900,4,4,2522.0,77043,2014,1716.264,4.666666666666667,1.2333333333333334,0.794289818
425500,3,4,1950.0,77008,2013,1428.768,4.333333333333333,1.6333333333333335,1.325702348
385000,3,3,2510.0,77345,2015,7614.288,7.333333333333333,1.1333333333333333,0.200204557
659000,3,5,2982.0,77019,2016,1620.432,999.0,999.0,1.042804605
375000,3,3,3361.0,77033,2014,12000.78,3.0,1.6333333333333335,1.400126216
633000,4,5,2960.0,77098,2014,1594.296,6.333333333333333,0.7333333333333334,0.773398908
899900,3,4,3621.0,77098,2013,3088.404,6.333333333333333,0.7333333333333334,0.773398908
209900,3,2,1412.0,77090,2013,4046.724,999.0,999.0,0.022631819
280000,3,3,1869.0,77049,2013,4399.56,4.666666666666667,0.7666666666666666,0.070506822
215000,4,3,1954.0,77090,2013,3598.056,999.0,999.0,0.022631819
345000,3,2,1904.0,77084,2013,6281.0,5.333333333333333,1.7666666666666666,0.356886384
495000,4,4,2831.0,77043,2014,2016.828,4.666666666666667,1.2333333333333334,0.794289818
373000,3,4,1962.0,77057,2013,1398.276,999.0,999.0,2.25621831
410000,3,4,2174.0,77003,2014,2631.024,3.6666666666666665,1.8666666666666665,1.130285291
849900,4,5,4622.0,77044,2015,12127.104,4.333333333333333,2.8666666666666667,0.057014776
214900,4,3,2060.0,77090,2013,3606.768,999.0,999.0,0.022631819
499950,3,3,2650.0,77008,2014,2500.344,4.0,1.1666666666666665,1.325702348
500000,3,4,2019.0,77007,2015,1669.0,5.0,1.0999999999999999,2.022501251
345000,3,3,2049.0,77021,2013,2487.276,2.6666666666666665,1.3999999999999997,1.996822841
435000,3,4,2213.0,77008,2013,2774.772,4.0,1.1333333333333333,1.325702348
478168,3,4,2258.0,77025,2019,2705.076,5.666666666666667,1.1333333333333335,0.90353187
499000,3,3,2200.0,77080,2019,3070.98,999.0,999.0,1.212108023
399900,4,3,2674.0,77084,2013,5510.34,5.333333333333333,1.7,0.356886384
600000,4,5,3410.0,77003,2013,1598.652,3.3333333333333335,1.0999999999999999,1.130285291
459000,3,4,2196.0,77007,2014,1951.488,4.333333333333333,1.8,2.022501251
325000,5,3,2722.0,77044,2014,11979.000000000002,4.333333333333333,2.4,0.057014776
899000,3,4,3329.0,77007,2013,2813.976,6.333333333333333,1.6666666666666667,2.022501251
719000,4,3,2522.0,77008,2013,3275.712,5.0,0.6333333333333333,1.325702348
578180,3,4,2720.0,77080,2019,2640.0,999.0,999.0,1.212108023
730000,3,3,2993.0,77055,2022,3805.0,999.0,999.0,1.539834178
399900,4,3,2864.0,77084,2014,7076.0,5.333333333333333,1.7666666666666666,0.356886384
210000,3,3,2076.0,77014,2013,4464.9,999.0,999.0,0.097490915
229900,4,3,2055.0,77014,2013,5580.036,3.0,1.0,0.097490915
510000,3,4,2485.0,77007,2014,1515.888,5.666666666666667,1.8333333333333333,2.022501251
489000,3,4,2436.0,77021,2014,1594.296,4.333333333333333,2.4,1.996822841
204900,3,3,1770.0,77014,2013,3911.688,999.0,999.0,0.097490915
279900,4,2,1487.0,77014,2013,6629.832,3.0,1.0,0.097490915
249950,3,3,1982.0,77073,2013,4950.0,2.6666666666666665,2.9666666666666663,0.009575001
489999,3,4,2173.0,77007,2015,1520.244,6.333333333333333,1.4666666666666668,2.022501251
239000,4,2,1787.0,77073,2013,5488.56,999.0,999.0,0.009575001
665000,4,5,2854.0,77098,2014,1637.856,6.333333333333333,0.7333333333333334,0.773398908
262000,3,2,1424.0,77014,2013,4591.224,2.6666666666666665,1.7666666666666666,0.097490915
475000,5,4,3459.0,77044,2013,8712.0,4.333333333333333,2.3000000000000003,0.057014776
538200,3,4,2359.0,77007,2014,1733.688,5.666666666666667,1.8333333333333333,2.022501251
219900,3,3,1744.0,77090,2013,3598.056,999.0,999.0,0.022631819
575000,3,3,2332.0,77080,2022,3872.0,999.0,999.0,1.212108023
439000,4,3,3033.0,77044,2013,9090.972,4.333333333333333,2.5,0.057014776
215000,3,3,1834.0,77090,2013,3702.6,999.0,999.0,0.022631819
475000,3,4,2138.0,77008,2014,2008.116,4.0,1.1666666666666667,1.325702348
204900,3,3,1483.0,77090,2013,5039.892,999.0,999.0,0.022631819
335000,3,2,2153.0,77070,2013,5519.0,6.0,1.0666666666666667,0.720736405
274999,4,3,1983.0,77073,2013,2975.148,999.0,999.0,0.009575001
399000,4,4,3053.0,77044,2015,7906.14,4.333333333333333,3.2999999999999994,0.057014776
400000,4,4,2269.0,77018,2015,1368.0,5.666666666666667,0.5,0.95010119
425000,3,4,2203.0,77007,2013,1679.0,5.666666666666667,1.8999999999999997,2.022501251
384900,3,3,2722.0,77084,2015,5593.104,5.333333333333333,1.5333333333333332,0.356886384
420000,4,3,2907.0,77084,2014,5998.212,5.333333333333333,1.5999999999999999,0.356886384
485000,3,4,2222.0,77007,2015,1622.0,5.666666666666667,1.0,2.022501251
849900,4,3,2446.0,77009,2014,3598.056,6.0,0.7333333333333334,1.501534176
599900,3,4,3008.0,77004,2015,2365.308,4.0,1.9666666666666668,2.457728549
889000,3,4,2453.0,77008,2015,1694.484,5.0,0.4666666666666666,1.325702348
660000,4,5,2625.0,77030,2015,2435.004,6.666666666666667,1.3999999999999997,0.679825039
550000,3,4,2380.0,77007,2019,1589.94,6.333333333333333,1.5333333333333334,2.022501251
599000,3,4,2356.0,77006,2014,2290.0,999.0,999.0,1.434509172
699000,3,4,2623.0,77004,2014,2304.0,999.0,999.0,2.457728549
675000,3,4,3225.0,77007,2013,2500.344,6.333333333333333,1.7,2.022501251
775000,4,4,3197.0,77057,2016,3600.0,4.666666666666667,0.9333333333333332,2.25621831
255000,3,2,1411.0,77075,2014,4447.476,5.0,1.3666666666666665,1.481513721
719900,3,4,2979.0,77006,2014,2500.344,999.0,999.0,1.434509172
419990,3,4,2427.0,77082,2015,7775.7013398033405,4.666666666666667,1.6666666666666667,1.346158031
700833,3,4,2800.0,77027,2015,1446.192,7.0,1.7333333333333332,1.040628468
479900,3,3,2060.0,77007,2014,2500.344,4.333333333333333,1.8,2.022501251
399000,3,3,2156.0,77080,2015,2138.796,3.3333333333333335,1.3,1.212108023
525000,3,3,2381.0,77008,2017,1929.708,4.333333333333333,1.8,1.325702348
475000,3,4,1974.0,77008,2015,1746.756,4.0,1.0999999999999999,1.325702348
659000,3,4,2808.0,77009,2015,2204.136,6.0,0.9333333333333332,1.501534176
242000,3,3,1899.0,77073,2014,2844.468,999.0,999.0,0.009575001
578800,5,4,4059.0,77095,2014,7562.016,6.666666666666667,1.0333333333333332,0.001740909
625000,3,4,2592.0,77004,2017,1598.652,4.333333333333333,2.3666666666666667,2.457728549
595000,3,4,2826.0,77055,2017,2713.788,999.0,999.0,1.539834178
499000,3,4,2820.0,77043,2014,1624.788,4.666666666666667,1.3333333333333333,0.794289818
450000,3,4,2344.0,77025,2016,1878.0,5.666666666666667,1.5,0.90353187
315091,3,2,1631.0,77044,2023,7775.7013398033405,4.333333333333333,1.8,0.057014776
796394,3,4,2381.0,77055,2022,2000.0,4.333333333333333,2.233333333333333,1.539834178
714900,3,4,2668.0,77055,2017,1677.06,4.333333333333333,2.266666666666667,1.539834178
625000,3,4,2592.0,77004,2017,1450.548,4.333333333333333,2.3666666666666667,2.457728549
625000,3,4,2592.0,77004,2016,1951.488,4.333333333333333,2.3666666666666667,2.457728549
540000,3,4,2788.0,77045,2023,7775.7013398033405,2.6666666666666665,3.5,1.101995517
880000,4,4,4269.0,77057,2015,3654.684,4.666666666666667,1.0,2.25621831
425000,3,4,2481.0,77081,2014,1450.548,999.0,999.0,1.669531913
695000,6,5,4535.0,77070,2014,10001.376,6.666666666666667,1.6333333333333335,0.720736405
514900,3,4,3024.0,77045,2015,3031.776,2.6666666666666665,3.4,1.101995517
284000,3,3,2118.0,77048,2015,5005.044,3.3333333333333335,2.3000000000000003,0.719430723
