Price,Bedrooms,Bathrooms,constructedArea,zipCode,yearBuilt,lotAreaSQFT,avgSchoolRating,avgSchoolDist
376000,4.0,3,2380.0,77095,1991.0,6403.32,6.333333333333333,0.6
429000,4.0,4,2545.0,77095,1992.0,8028.108,6.666666666666667,0.6666666666666666
400000,4.0,4,2948.0,77095,1992.0,7714.476,6.666666666666667,0.6666666666666666
290000,3.0,2,1795.0,77084,1991.0,7000.092,5.333333333333333,2.9
313000,5.0,3,2577.0,77065,1991.0,7004.448,7.333333333333333,1.7
499900,5.0,4,3358.0,77041,1991.0,8886.24,5.0,2.0
386000,4.0,3,2614.0,77345,1993.0,7647.0,6.666666666666667,1.3666666666666665
550000,4.0,4,3751.0,77345,1992.0,12466.872,8.0,1.1666666666666667
325000,4.0,3,2424.0,77059,1993.0,8668.44,6.0,2.266666666666667
365000,5.0,3,2762.0,77059,1993.0,7244.028,6.0,2.333333333333333
694990,5.0,4,4617.0,77059,1994.0,10201.752,6.333333333333333,2.2666666666666666
288000,4.0,3,2289.0,77084,1992.0,6298.776,5.333333333333333,1.1666666666666667
374000,3.0,2,2225.0,77345,1993.0,6059.196,6.666666666666667,1.1
415000,4.0,4,3397.0,77065,1994.0,8049.888,6.666666666666667,1.6666666666666667
449900,4.0,4,2858.0,77064,1992.0,10179.972,5.333333333333333,0.7000000000000001
425000,4.0,3,3508.0,77065,1993.0,9060.48,6.666666666666667,2.0
599999,3.0,3,3106.0,77057,1992.0,5100.876,4.666666666666667,1.1666666666666667
759000,3.0,3,2702.0,77024,1994.0,3249.576,6.333333333333333,2.333333333333333
768000,3.0,4,3877.0,77345,1997.0,17027.604,8.0,1.8333333333333333
317000,3.0,2,2312.0,77062,1993.0,6669.036,5.666666666666667,1.9
326400,4.0,3,2126.0,77095,1993.0,8123.94,6.0,0.7666666666666667
405000,4.0,3,2700.0,77095,1993.0,8123.94,6.0,0.7333333333333334
610000,4.0,4,3545.0,77041,1992.0,9770.508,5.0,1.8
524900,5.0,4,3985.0,77041,1993.0,9774.864,5.0,1.8
295000,3.0,2,1948.0,77062,1994.0,6115.824,5.666666666666667,1.8666666666666665
695000,4.0,4,3160.0,77096,1998.0,8772.984,5.333333333333333,1.0
775000,5.0,7,6793.0,77095,1998.0,11604.384000000002,5.333333333333333,1.5666666666666664
600000,3.0,3,2626.0,77077,1999.0,7801.596,7.0,0.5666666666666668
325000,3.0,2,2312.0,77345,1995.0,9591.912,7.333333333333333,1.6333333333333335
377777,4.0,3,3049.0,77345,1997.0,10628.64,7.333333333333333,1.5666666666666664
359900,3.0,3,2488.0,77062,1995.0,6507.864,5.666666666666667,2.066666666666667
425000,4.0,4,2965.0,77062,1994.0,8799.12,5.666666666666667,1.9666666666666668
539900,4.0,4,3517.0,77094,1994.0,8520.336,6.333333333333333,1.8
380880,3.0,3,2760.0,77339,1993.0,3497.868,6.0,0.5666666666666667
345000,3.0,3,2507.0,77095,1995.0,6987.024,6.666666666666667,0.8333333333333334
235000,3.0,2,1754.0,77339,1997.0,6242.148,5.333333333333333,0.8333333333333334
649999,4.0,4,3519.0,77077,1995.0,7701.408,7.0,0.3
649000,4.0,4,3055.0,77077,1997.0,8071.668,7.0,0.2666666666666666
307200,5.0,4,3086.0,77059,1997.0,7339.86,6.333333333333333,3.0
549000,4.0,3,3414.0,77040,1994.0,11003.256,5.333333333333333,2.0666666666666664
565000,5.0,4,3593.0,77040,1995.0,8306.892,5.333333333333333,2.033333333333333
339000,3.0,3,2767.0,77068,2001.0,5427.576,3.0,1.4666666666666668
259500,3.0,2,2081.0,77014,1995.0,6743.088,3.6666666666666665,1.6
749900,5.0,4,4140.0,77345,2000.0,28065.708,8.0,1.8
849000,3.0,3,3131.0,77055,1994.0,5776.056,5.0,2.2666666666666666
499900,4.0,3,3021.0,77064,1997.0,9861.984,5.333333333333333,0.7333333333333334
560000,5.0,4,3402.0,77094,1994.0,10280.16,6.333333333333333,1.8
449999,3.0,3,3312.0,77095,1997.0,8049.888,6.666666666666667,0.9
799000,3.0,4,3599.0,77057,1994.0,3772.296,4.666666666666667,1.7
425000,3.0,2,2173.0,77082,1996.0,6669.036,4.666666666666667,1.2333333333333332
429000,4.0,4,2950.0,77082,1996.0,7475.0,4.666666666666667,1.2333333333333332
310000,5.0,4,1756.0,77071,1998.0,4390.848,3.333333333333333,1.5333333333333332
280000,3.0,2,1784.0,77073,1995.0,7657.848,999.0,999.0
815000,4.0,4,4772.0,77041,1996.0,13708.332,5.0,2.033333333333333
332500,3.0,3,2417.0,77339,1997.0,6272.64,5.0,1.2
895000,3.0,3,3803.0,77079,2000.0,8237.196,6.333333333333333,4.466666666666667
429399,4.0,4,3634.0,77064,1998.0,8759.916,5.333333333333333,0.7999999999999999
538000,4.0,4,3861.0,77064,1998.0,8659.728,5.333333333333333,0.8000000000000002
625000,5.0,4,4745.0,77064,1998.0,20468.844,5.333333333333333,0.8666666666666667
337000,4.0,3,2497.0,77084,1995.0,6586.272,5.0,1.1666666666666667
339900,4.0,4,2614.0,77084,1997.0,7875.648,5.0,1.2
425000,4.0,4,3160.0,77040,1997.0,7945.344,5.333333333333333,2.2333333333333334
436400,4.0,3,2728.0,77059,1995.0,9217.296,6.333333333333333,1.5
475000,4.0,3,3053.0,77059,1996.0,9962.172,6.333333333333333,1.4666666666666668
359000,5.0,3,2922.0,77041,1998.0,7082.856,5.333333333333333,1.7666666666666666
849900,5.0,4,5322.0,77059,2001.0,14993.352,6.333333333333333,1.4
345000,3.0,2,2235.0,77095,2001.0,6873.768,6.0,0.7666666666666667
210000,3.0,3,1320.0,77076,1996.0,2678.94,3.0,0.9
349000,4.0,3,2591.0,77084,1997.0,8328.672,5.0,1.4333333333333331
337500,3.0,3,2371.0,77064,1997.0,8058.6,5.333333333333333,1.8666666666666665
319900,4.0,3,2716.0,77064,1996.0,9726.948,5.333333333333333,1.8666666666666665
774900,4.0,4,3405.0,77056,1997.0,2578.752,4.666666666666667,1.3333333333333333
439000,5.0,3,3001.0,77059,1997.0,8102.16,6.0,2.5
375000,4.0,3,2414.0,77095,1997.0,6825.852,8.0,2.033333333333333
879403,4.0,4,3560.0,77077,2000.0,8463.708,7.0,0.6666666666666666
355000,4.0,3,2753.0,77082,1997.0,6599.34,4.666666666666667,1.2000000000000002
575000,5.0,4,3306.0,77041,1997.0,9099.684,5.0,1.9
474900,4.0,3,2652.0,77077,1999.0,5501.628,7.0,0.5
675000,5.0,4,4546.0,77069,1999.0,9962.172,5.333333333333333,2.5666666666666664
325000,4.0,3,2254.0,77044,1997.0,8228.484,4.666666666666667,1.2
389000,5.0,4,2915.0,77070,1998.0,6599.34,5.0,0.7333333333333334
364900,4.0,3,2912.0,77070,1996.0,7039.296,5.0,0.6333333333333333
525000,3.0,3,3540.0,77059,1997.0,9143.244,6.333333333333333,2.1
255000,3.0,3,1815.0,77015,1997.0,5719.428,999.0,999.0
446500,4.0,4,3017.0,77064,1998.0,8398.368,5.333333333333333,0.7666666666666666
375000,4.0,3,2933.0,77065,1998.0,6490.44,6.666666666666667,1.8333333333333333
315000,3.0,3,2335.0,77339,1999.0,6159.384,5.0,1.2333333333333334
280000,3.0,3,1878.0,77064,1999.0,6856.344,5.666666666666667,1.1
396500,3.0,2,2726.0,77058,1999.0,6019.992,6.333333333333333,1.4
399300,4.0,4,2908.0,77015,1998.0,11037.00001536,999.0,999.0
579900,5.0,4,3801.0,77059,1997.0,11399.652,6.333333333333333,2.1666666666666665
525000,5.0,4,3734.0,77059,1997.0,9975.24,6.333333333333333,2.1666666666666665
362999,4.0,3,3180.0,77084,2002.0,6812.784,5.0,1.6000000000000003
749000,4.0,4,4388.0,77041,1997.0,11861.388,5.0,2.033333333333333
320000,4.0,4,2078.0,77036,1998.0,4325.508,38.014790040877,1.4333333333333331
422500,4.0,3,2866.0,77041,1998.0,8646.66,5.0,1.6000000000000003
375000,4.0,3,2454.0,77095,1998.0,6847.632,6.666666666666667,0.8333333333333334
269900,3.0,3,1980.0,77075,1998.0,6102.756,5.0,1.5666666666666669
429900,4.0,4,3602.0,77094,1999.0,10859.508,6.333333333333333,1.5
550000,4.0,4,3564.0,77094,1998.0,8986.428,6.333333333333333,1.5666666666666669
288700,4.0,2,2297.0,77339,1981.0,19200.000006,5.333333333333333,2.6
404900,4.0,2,2246.0,77450,1999.0,10005.732,8.666666666666666,1.8666666666666665
415000,5.0,4,3316.0,77083,1998.0,6634.188,4.666666666666667,0.9
285000,4.0,3,2767.0,77083,1998.0,6298.776,4.666666666666667,0.9333333333333332
749000,3.0,3,2232.0,77007,1998.0,4948.416,6.333333333333333,0.7999999999999999
225000,2.0,1,890.0,77004,1936.0,2587.464,3.0,1.0333333333333334
399000,4.0,3,2958.0,77339,2000.0,13024.44,5.0,1.3666666666666665
825000,5.0,6,4607.0,77339,2001.0,18861.48,6.666666666666667,1.5333333333333334
385000,4.0,4,3073.0,77065,1998.0,7448.76,6.666666666666667,1.7666666666666668
435000,4.0,4,3444.0,77065,1998.0,9321.84,6.666666666666667,1.8333333333333333
638900,4.0,4,4270.0,77059,1999.0,10454.4,6.333333333333333,1.6000000000000003
400000,4.0,3,2789.0,77082,1998.0,8494.2,5.0,1.3666666666666665
538000,5.0,4,3733.0,77065,2001.0,7492.32,4.666666666666667,1.3999999999999997
329900,3.0,2,2122.0,77095,1998.0,6752.0,7.0,1.2333333333333334
582400,4.0,4,3582.0,77041,1998.0,9234.72,5.0,2.0666666666666664
369900,5.0,3,2842.0,77084,2000.0,8886.24,6.333333333333333,0.8333333333333334
350000,4.0,3,2440.0,77095,1999.0,7100.28,8.0,1.7333333333333334
350000,4.0,2,1960.0,77095,1999.0,7448.76,8.0,1.8
449999,5.0,4,4107.0,77064,1999.0,6298.776,5.333333333333333,1.5
385000,4.0,3,3173.0,77064,1999.0,11194.92,5.333333333333333,1.5
365000,4.0,3,2796.0,77095,1999.0,5967.72,7.666666666666667,0.6333333333333333
350000,3.0,2,2542.0,77070,2000.0,7043.652,6.666666666666667,1.4666666666666668
456000,4.0,3,3360.0,77082,1999.0,7492.32,4.666666666666667,1.1
450000,4.0,3,2452.0,77450,2001.0,6873.768,8.333333333333334,1.9333333333333336
309000,4.0,3,2442.0,77083,2000.0,6425.1,4.666666666666667,0.7666666666666666
625000,3.0,2,1483.0,77008,1998.0,4599.936,5.0,0.8000000000000002
450000,0.0,3,3434.0,77016,1948.0,25539.228000000003,3.0,2.0
537000,3.0,4,3116.0,77057,1999.0,2600.532,4.666666666666667,0.9333333333333332
337000,4.0,3,3026.0,77095,1999.0,8450.64,7.0,1.3
450000,4.0,4,3345.0,77095,1999.0,8398.368,7.333333333333333,1.0333333333333332
895000,3.0,4,3065.0,77009,2001.0,3375.9,6.333333333333333,0.9333333333333332
329000,3.0,2,2086.0,77058,1999.0,5052.96,6.333333333333333,1.366666666666667
879000,3.0,4,3321.0,77082,2000.0,14984.64,4.666666666666667,2.3666666666666667
364900,4.0,3,2760.0,77070,2000.0,7152.552,5.333333333333333,0.7999999999999999
739900,4.0,4,4423.0,77041,2000.0,12854.556,5.0,1.8333333333333333
519900,4.0,4,3067.0,77041,1999.0,9099.684,5.0,1.9333333333333331
589000,4.0,4,4025.0,77095,2000.0,12580.128,7.0,1.5333333333333332
385000,4.0,3,2587.0,77095,2000.0,8441.928,7.0,1.366666666666667
525000,5.0,4,4004.0,77345,2001.0,11992.068,7.333333333333333,2.033333333333333
315000,4.0,2,2370.0,77345,2000.0,7392.132,7.333333333333333,1.9
279900,4.0,3,2198.0,77082,1999.0,8289.468,5.0,1.5
395000,5.0,4,3208.0,77089,2000.0,7200.468,5.666666666666667,1.3666666666666665
425000,4.0,4,2853.0,77095,2000.0,7200.468,7.0,1.2666666666666666
525000,5.0,4,4292.0,77044,2000.0,11926.999988639998,4.666666666666667,1.0333333333333334
385900,4.0,3,3090.0,77065,2001.0,8494.2,6.666666666666667,1.8333333333333333
289000,3.0,2,2016.0,77064,2002.0,6324.912,4.666666666666667,1.4333333333333336
359000,4.0,3,2700.0,77041,2002.0,6390.252,5.333333333333333,1.3333333333333333
265000,3.0,2,1356.0,77023,1935.0,4000.0,4.0,0.5666666666666667
499900,2.0,1,1186.0,77009,1980.0,4704.48,6.0,0.9333333333333332
830000,4.0,4,3610.0,77056,1999.0,4482.324,5.333333333333333,1.1
645000,4.0,4,4540.0,77095,2000.0,15041.268,6.666666666666667,0.7333333333333334
379000,4.0,3,2822.0,77041,2001.0,6508.0,5.333333333333333,1.8333333333333333
568308,3.0,4,3250.0,77056,2000.0,3227.796,5.333333333333333,0.9
241000,3.0,3,1820.0,77070,2001.0,5340.456,5.0,0.8666666666666667
274900,3.0,3,2058.0,77067,2001.0,5937.228,999.0,999.0
415000,3.0,4,2163.0,77007,2000.0,2448.072,6.333333333333333,1.6000000000000003
390000,4.0,3,2399.0,77041,2001.0,11617.452,5.333333333333333,1.3333333333333333
275000,3.0,3,2137.0,77075,2001.0,3519.648,3.333333333333333,2.733333333333334
747700,4.0,4,3337.0,77056,2000.0,3794.076,5.333333333333333,1.0
880000,3.0,4,2892.0,77019,2001.0,2835.0,7.666666666666667,0.5666666666666667
235000,4.0,3,1831.0,77489,2001.0,5039.892,3.6666666666666665,0.8333333333333334
329900,4.0,3,2690.0,77083,2001.0,6577.56,4.666666666666667,0.8666666666666667
345000,4.0,3,2690.0,77083,2001.0,5797.836,4.666666666666667,0.8333333333333334
355000,3.0,2,2428.0,77083,2001.0,10558.944,4.333333333333333,0.8666666666666666
509900,5.0,4,3246.0,77041,2001.0,8742.492,5.0,1.7
349900,3.0,3,2194.0,77025,2001.0,1562.0,5.666666666666667,1.3999999999999997
250000,3.0,3,1910.0,77085,2002.0,5401.44,3.6666666666666665,1.2666666666666668
229900,3.0,2,1597.0,77084,2001.0,5061.672,6.0,0.6333333333333333
309000,4.0,3,2471.0,77082,2003.0,6695.172,5.0,1.6333333333333335
295000,4.0,3,1936.0,77084,2003.0,4726.26,6.666666666666667,0.8999999999999999
256500,3.0,2,1575.0,77083,2003.0,5388.372,5.0,1.866666666666667
850000,3.0,4,3566.0,77082,2003.0,11007.612,4.666666666666667,1.9
699000,4.0,4,3250.0,77055,2002.0,3070.98,999.0,999.0
475000,4.0,4,3324.0,77070,2003.0,7644.78,5.333333333333333,1.1
242100,3.0,3,1820.0,77070,2002.0,3493.512,5.0,0.8333333333333334
275000,4.0,3,2683.0,77073,2001.0,7095.924,999.0,999.0
219900,3.0,2,1506.0,77073,2001.0,5662.8,999.0,999.0
595527,5.0,4,4060.0,77041,2002.0,8178.0,5.0,1.6666666666666667
330000,4.0,2,2014.0,77095,2002.0,7949.7,8.0,1.3666666666666665
371776,4.0,3,2546.0,77095,2002.0,5959.008,8.0,1.3999999999999997
269000,4.0,3,2755.0,77073,2002.0,6346.692,999.0,999.0
499000,5.0,4,3974.0,77095,2002.0,11970.288,8.0,1.5666666666666669
309990,3.0,3,2444.0,77084,2002.0,5379.66,6.0,1.0333333333333334
245000,3.0,2,1597.0,77084,2001.0,5061.672,6.0,0.6333333333333333
349000,4.0,3,2646.0,77066,2002.0,5749.92,3.333333333333333,0.3333333333333333
349900,4.0,3,2827.0,77066,2003.0,7396.488,3.333333333333333,0.3666666666666667
289000,4.0,3,2461.0,77084,2002.0,8015.04,5.666666666666667,0.7666666666666666
270000,4.0,3,2654.0,77086,2002.0,6168.096,999.0,999.0
499000,4.0,3,3216.0,77095,2002.0,7501.032,6.666666666666667,1.7333333333333332
280000,3.0,3,2414.0,77044,2002.0,5316.0,3.0,1.3666666666666665
359900,4.0,2,2618.0,77044,2002.0,9278.28,4.666666666666667,1.3666666666666665
349000,5.0,3,3145.0,77095,2002.0,8224.128,6.666666666666667,1.8333333333333333
270000,3.0,2,2325.0,77067,2002.0,5776.056,3.0,0.3333333333333333
280000,4.0,3,2280.0,77067,2002.0,5248.98,3.0,0.2666666666666666
289900,3.0,3,2154.0,77073,2002.0,5092.164,999.0,999.0
285000,5.0,3,3810.0,77073,2002.0,9613.692,999.0,999.0
629900,5.0,4,4259.0,77041,2003.0,8637.948,5.0,1.6
465000,3.0,3,2281.0,77055,2003.0,2731.212,999.0,999.0
315000,3.0,3,2486.0,77095,2003.0,8258.976,6.666666666666667,0.9333333333333332
315000,4.0,3,1744.0,77083,2002.0,5131.368,4.333333333333333,2.1
512000,5.0,4,3166.0,77089,2003.0,11242.836,5.666666666666667,1.5
398800,3.0,3,2904.0,77042,2003.0,4242.744,4.666666666666667,2.766666666666667
450000,4.0,4,3112.0,77042,2003.0,4843.872,4.666666666666667,2.8000000000000003
320000,4.0,3,2017.0,77073,2003.0,5501.628,999.0,999.0
399000,6.0,3,4163.0,77073,2003.0,7975.836,999.0,999.0
424900,5.0,4,3554.0,77084,2003.0,12122.748,6.0,1.1666666666666667
310000,3.0,3,2078.0,77084,2003.0,5501.628,6.0,1.0
289000,4.0,3,2148.0,77089,2003.0,5627.952,5.666666666666667,1.5666666666666669
320000,4.0,3,2700.0,77082,2003.0,5998.212,5.0,2.3666666666666667
595000,4.0,4,3911.0,77089,2003.0,13120.272,7.0,2.466666666666667
899900,3.0,3,2904.0,77007,1999.0,3750.0,6.333333333333333,1.5333333333333332
314900,5.0,3,3250.0,77086,2003.0,5240.268,3.333333333333333,2.233333333333333
372900,4.0,4,2642.0,77089,2003.0,9260.856,5.666666666666667,1.6000000000000003
345000,3.0,2,1887.0,77089,2003.0,6600.0,5.666666666666667,1.4666666666666668
290000,4.0,3,2140.0,77095,2003.0,5131.368,6.666666666666667,1.9666666666666668
250000,4.0,3,1786.0,77053,2005.0,6529.644,2.333333333333333,0.6
375000,3.0,2,1260.0,77009,2004.0,5000.688,4.0,0.2333333333333333
685000,4.0,4,3400.0,77099,2005.0,25395.00001236,4.0,1.4333333333333336
235000,4.0,2,1794.0,77044,2004.0,5837.04,3.0,1.3666666666666665
515000,4.0,3,3878.0,77044,2004.0,11495.484,4.666666666666667,1.1333333333333333
735000,5.0,4,4042.0,77345,2004.0,11221.056,8.0,1.6333333333333335
450000,5.0,4,3564.0,77095,2004.0,8559.54,6.666666666666667,1.0
319999,4.0,3,3122.0,77073,2004.0,5776.056,999.0,999.0
340000,4.0,2,2282.0,77084,2004.0,8820.9,6.0,1.0666666666666669
360000,5.0,3,2402.0,77095,2004.0,6851.988,6.0,0.6333333333333333
253000,3.0,3,2338.0,77067,2004.0,5375.304,3.0,0.4666666666666666
347000,3.0,2,2541.0,77084,2004.0,6725.664,5.666666666666667,1.3333333333333333
380000,4.0,3,3084.0,77044,2004.0,9313.128,4.666666666666667,0.8666666666666667
262500,3.0,2,2121.0,77067,2004.0,8799.12,3.0,0.2666666666666666
500000,3.0,4,2330.0,77007,2004.0,1860.012,6.333333333333333,1.6
374900,5.0,4,3780.0,77083,2004.0,5596.0,4.333333333333333,0.9666666666666668
265000,3.0,3,1700.0,77047,2003.0,5270.0,2.6666666666666665,2.533333333333333
480000,5.0,4,3321.0,77089,2004.0,8367.876,5.666666666666667,1.4666666666666668
498000,5.0,4,3695.0,77084,2004.0,9504.792,5.333333333333333,1.9
350000,3.0,2,2914.0,77044,2004.0,7906.14,4.666666666666667,1.4666666666666668
285995,4.0,3,2401.0,77066,2003.0,6337.98,3.333333333333333,1.1666666666666667
265000,3.0,3,2264.0,77066,2003.0,6769.224,3.333333333333333,1.1333333333333335
249900,4.0,3,2479.0,77066,2003.0,5880.6,3.333333333333333,1.1
279000,3.0,3,2428.0,77047,2004.0,5009.4,2.6666666666666665,2.566666666666667
250000,3.0,2,2486.0,77047,2004.0,12628.044,2.6666666666666665,2.5
271000,5.0,3,1838.0,77085,2004.0,4987.62,3.6666666666666665,1.6000000000000003
275000,4.0,3,2220.0,77085,2004.0,8158.788,3.6666666666666665,1.4666666666666668
285000,4.0,3,2796.0,77073,2004.0,8568.252,999.0,999.0
259999,4.0,3,2081.0,77073,2004.0,5749.92,999.0,999.0
315000,5.0,3,3592.0,77073,2004.0,5749.92,999.0,999.0
336000,4.0,3,2733.0,77072,2004.0,3824.568,5.0,1.1
375000,4.0,3,2948.0,77095,2004.0,8999.496,7.0,1.8333333333333333
289900,4.0,3,2729.0,77049,2004.0,9574.488,5.0,0.8666666666666666
265000,3.0,3,1986.0,77049,2004.0,5915.448,4.666666666666667,1.0333333333333334
265000,3.0,3,2559.0,77070,2004.0,3497.868,5.666666666666667,1.5666666666666664
440000,3.0,3,2182.0,77007,2004.0,1973.268,6.333333333333333,1.5333333333333332
279999,4.0,3,2150.0,77034,2004.0,2774.772,6.0,2.266666666666667
253000,4.0,3,2150.0,77034,2004.0,2713.788,6.0,2.2
255000,3.0,2,1423.0,77072,2004.0,4199.184,5.0,1.0
570000,4.0,4,3829.0,77041,2004.0,11478.06,5.0,1.9666666666666668
409999,4.0,4,2307.0,77043,2004.0,1807.74,4.666666666666667,1.2333333333333334
269900,4.0,3,2529.0,77073,2004.0,6120.18,999.0,999.0
450000,3.0,4,2501.0,77004,2004.0,1625.0,4.0,1.9
208000,3.0,2,1343.0,77073,2004.0,3798.432,2.6666666666666665,3.1666666666666665
249990,3.0,3,2000.0,77073,2004.0,5039.892,2.6666666666666665,3.0333333333333337
558500,3.0,3,2099.0,77008,2003.0,3275.712,4.0,1.2333333333333332
775000,3.0,3,2237.0,77008,2004.0,3789.72,4.666666666666667,0.7000000000000001
235000,3.0,2,1326.0,77072,2004.0,4399.56,5.0,1.0666666666666669
435000,4.0,4,2455.0,77043,2004.0,2451.0,4.666666666666667,1.2333333333333334
219900,3.0,3,1705.0,77073,2004.0,4839.516,999.0,999.0
219000,4.0,2,1815.0,77073,2004.0,5061.672,2.6666666666666665,3.0333333333333337
450000,5.0,4,4082.0,77064,2006.0,6982.668,5.333333333333333,2.2
200000,3.0,2,1052.0,77017,2020.0,2596.176,4.666666666666667,0.7333333333333334
599000,3.0,5,3668.0,77081,2006.0,2922.876,999.0,999.0
625000,3.0,4,3180.0,77082,2005.0,7775.7013398033405,4.666666666666667,2.1
450000,4.0,4,2780.0,77075,2005.0,6133.248,4.333333333333333,1.5
285000,3.0,3,1929.0,77339,2011.0,6377.184,6.0,1.2333333333333334
259000,3.0,2,1395.0,77339,2016.0,6333.624,6.0,1.2333333333333334
360000,4.0,5,3660.0,77339,2006.0,6324.912,6.0,1.2333333333333334
269000,3.0,2,1460.0,77339,2017.0,11268.972,6.0,1.2333333333333334
290900,4.0,3,2774.0,77339,2006.0,5270.76,5.0,2.4333333333333336
549900,7.0,4,4433.0,77095,2005.0,7707.0,6.666666666666667,1.7999999999999998
464900,5.0,3,2914.0,77084,2005.0,10375.992,5.333333333333333,1.6666666666666667
835000,5.0,4,3286.0,77077,2007.0,8437.572,7.0,0.8666666666666667
698000,3.0,3,3122.0,77077,2005.0,7413.912,7.0,0.8333333333333334
895000,5.0,4,3890.0,77082,2012.0,17145.216,4.666666666666667,1.7666666666666666
215000,4.0,3,1938.0,77034,2005.0,5950.296,6.0,2.6333333333333333
309900,4.0,2,2548.0,77084,2008.0,7801.596,5.333333333333333,1.3
303000,4.0,3,2740.0,77047,2005.0,5863.176,2.6666666666666665,2.3666666666666667
439000,3.0,3,2189.0,77018,2008.0,2404.512,999.0,999.0
210000,3.0,2,1269.0,77067,2005.0,3153.744,999.0,999.0
250000,3.0,2,1426.0,77086,2005.0,5061.672,3.333333333333333,2.466666666666667
657000,4.0,4,3732.0,77068,2005.0,9596.0,3.0,1.5
397500,3.0,4,2379.0,77054,2005.0,2143.152,4.0,2.0666666666666664
395000,4.0,4,2360.0,77054,2005.0,2082.168,4.0,2.0666666666666664
272000,3.0,3,2280.0,77086,2005.0,5928.516,3.333333333333333,2.1666666666666665
364900,4.0,3,3157.0,77044,2005.0,8167.5,4.333333333333333,2.066666666666667
364900,4.0,4,3163.0,77044,2005.0,8241.552,4.333333333333333,1.9666666666666668
399900,4.0,4,3280.0,77044,2005.0,10545.876,4.333333333333333,2.066666666666667
374500,4.0,3,2842.0,77044,2007.0,7801.596,4.333333333333333,2.1333333333333333
470000,4.0,4,3724.0,77095,2006.0,7130.772,7.0,1.9
380000,3.0,2,2427.0,77095,2005.0,6102.756,7.0,1.8333333333333333
252000,3.0,2,1350.0,77049,2007.0,4909.212,4.666666666666667,1.0333333333333334
455500,4.0,4,3632.0,77095,2005.0,7296.3,8.333333333333334,1.7999999999999998
305000,3.0,2,1886.0,77044,2005.0,6921.684,4.333333333333333,2.9
318500,3.0,2,2098.0,77044,2005.0,11539.044000000002,4.333333333333333,2.833333333333333
444900,5.0,4,3754.0,77064,2006.0,8550.828,5.0,2.8666666666666667
414999,7.0,5,4109.0,77084,2006.0,8624.88,6.333333333333333,0.9666666666666668
500000,3.0,4,2433.0,77004,2006.0,2500.344,999.0,999.0
450000,3.0,2,1526.0,77018,1965.0,18891.972,4.333333333333333,1.1
275000,3.0,2,1811.0,77072,2004.0,4830.804,5.0,1.1333333333333335
235000,3.0,2,1736.0,77044,2005.0,7679.628,4.0,0.7000000000000001
330000,5.0,3,2486.0,77083,2006.0,3497.868,5.0,1.7333333333333334
375000,3.0,4,2298.0,77021,2004.0,5000.0,2.6666666666666665,1.1666666666666667
322000,4.0,3,2428.0,77044,2005.0,7405.2,4.666666666666667,1.6
414900,3.0,3,2252.0,77004,2004.0,1724.976,3.0,1.2
330000,4.0,4,2318.0,77084,2006.0,4726.26,6.666666666666667,0.9333333333333332
321999,4.0,3,2252.0,77095,2005.0,5924.16,7.333333333333333,1.2
379500,4.0,3,2937.0,77095,2005.0,6176.808,7.333333333333333,1.1333333333333333
420000,4.0,3,3331.0,77084,2005.0,10576.368,6.0,1.2
345000,3.0,3,2300.0,77004,2005.0,2275.0,3.0,1.0666666666666669
264888,4.0,3,1860.0,77085,2004.0,4887.432,3.6666666666666665,1.3
309900,3.0,2,2075.0,77084,2006.0,6324.912,5.333333333333333,1.0666666666666669
249000,2.0,3,1940.0,77087,2005.0,3393.324,4.0,2.1666666666666665
840000,3.0,3,2308.0,77008,2005.0,3275.712,5.0,0.7666666666666667
250000,3.0,3,1432.0,77080,2006.0,1733.688,3.6666666666666665,0.7333333333333334
285000,4.0,3,3064.0,77090,2005.0,4469.256,999.0,999.0
270000,3.0,3,1800.0,77085,2005.0,4678.344,3.6666666666666665,1.3999999999999997
225000,3.0,2,1425.0,77070,2005.0,4795.956,5.333333333333333,0.9666666666666668
205000,4.0,3,1840.0,77073,2006.0,4599.936,999.0,999.0
649995,3.0,4,3360.0,77025,2005.0,4177.404,5.666666666666667,1.3666666666666665
359500,5.0,3,3655.0,77084,2005.0,8725.068,6.666666666666667,1.1666666666666667
285000,4.0,3,2034.0,77045,2005.0,4896.144,3.333333333333333,1.6333333333333335
268000,3.0,3,1434.0,77021,2005.0,2121.372,2.6666666666666665,1.3333333333333333
235000,3.0,2,1600.0,77087,2021.0,6577.56,4.0,1.6666666666666667
245000,3.0,2,1600.0,77087,2021.0,6621.12,4.0,1.6666666666666667
240000,4.0,3,1833.0,77047,2006.0,5309.964,3.6666666666666665,2.6
514000,3.0,4,2680.0,77055,2006.0,1406.988,5.0,2.1333333333333333
285000,4.0,3,1932.0,77047,2006.0,4822.092,3.6666666666666665,2.533333333333333
485000,5.0,4,4205.0,77089,2006.0,9147.6,7.0,2.2
450000,3.0,4,2022.0,77008,2005.0,1629.144,4.0,1.1666666666666667
225000,3.0,2,1500.0,77073,2005.0,5985.144,999.0,999.0
811600,3.0,3,3619.0,77027,2005.0,2400.156,7.0,2.033333333333333
346000,5.0,3,3483.0,77084,2005.0,6194.232,6.666666666666667,1.1333333333333335
569000,3.0,4,2636.0,77008,2013.0,1633.5,4.333333333333333,1.4
275900,4.0,3,2300.0,77085,2006.0,6516.576,3.6666666666666665,1.6
