Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
29.871195,-95.63491,275000,3,2,1668,77084,1,0,1,0,1983,1,2,1155,5,0.3,5,0.2,5,3.0,1,165500,4650,7348.572
29.875978,-95.66208,247000,4,3,1895,77084,1,0,1,0,1980,2,2,1037,5,1.1,6,0.6,6,1.0,0,-13000,55,6825.852
29.874338,-95.6647,275000,3,2,1531,77084,1,0,1,0,1982,1,2,1155,5,1.0,6,0.6,6,0.9,1,177000,4206,7000.0
29.873182,-95.666176,409900,4,3,2795,77084,0,1,1,0,1993,2,0,1722,5,1.0,6,0.5,6,0.9,1,99900,5889,6960.888
29.92185,-95.57941,255900,3,3,1838,77064,1,0,1,0,1981,2,2,1075,6,1.3,5,1.0,5,2.4,1,76000,1440,6298.776
29.922787,-95.58229,205000,3,2,1440,77064,1,0,1,0,1980,1,2,861,6,1.4,5,1.0,5,2.4,1,100000,1884,5501.628
29.922686,-95.57889,205000,3,2,1197,77064,1,0,1,0,1980,1,2,861,6,1.3,5,0.9,5,2.5,1,145100,4114,6900.0
30.031631,-95.394226,235000,3,2,1502,77073,1,0,1,0,1995,1,1,987,3,4.0,3,4.0,3,6.0,1,60000,1550,6899.904
29.755365,-95.61037,399000,3,3,2349,77077,1,0,1,0,1981,1,1,1676,6,0.3,7,1.3,5,1.7,1,159100,4813,6429.456
29.756063,-95.610146,750000,4,5,4345,77077,1,1,1,0,1983,2,2,3150,6,0.4,7,1.3,5,1.7,0,0,0,10493.604
29.75613,-95.61057,499000,3,3,2831,77077,1,1,1,0,1982,2,2,2096,6,0.3,7,1.2,5,1.7,0,-86000,148,7623.0
29.661295,-95.59596,279500,3,2,2328,77477,1,0,1,0,1980,1,2,1174,4,1.0,6,0.9,3,3.1,0,-10500,20,6300.0
29.905287,-95.291084,329990,3,3,2513,77050,1,0,1,0,2000,1,2,1386,2,0.6,4,3.4,2,2.8,0,-20000,20,10798.524
29.748539,-95.52936,575000,3,3,2384,77024,1,1,1,0,1997,2,2,2415,9,1.8,6,2.2,6,2.0,0,0,0,4334.22
29.57574,-95.224655,499000,6,4,3688,77089,1,1,1,0,1981,1,3,2096,7,0.4,8,4.3,6,2.9,1,99000,127,9731.304
29.698887,-95.64761,375000,4,3,3798,77083,1,0,1,0,1990,2,3,1575,6,1.2,6,0.7,3,2.9,0,-23780,32,8049.888
29.696695,-95.6465,324000,4,3,2948,77083,1,1,1,0,1983,2,2,1361,6,1.4,6,0.9,3,2.9,1,148500,2670,9043.056
29.549782,-95.13819,250000,3,2,1543,77598,1,0,1,0,1981,1,2,1050,6,0.8,5,1.3,6,2.8,0,0,174,7148.196
29.842752,-95.66449,210000,4,3,1860,77084,1,0,1,0,1980,2,2,882,5,0.4,6,0.3,5,2.5,1,97100,5170,6300.0
29.843456,-95.66397,289900,4,2,1752,77084,1,0,1,0,1982,1,2,1218,5,0.3,6,0.2,5,2.5,0,-5000,24,6194.232
30.010822,-95.38261,350000,4,3,2322,77073,1,0,1,0,1981,2,2,1470,3,4.0,3,4.0,3,6.0,1,203000,5119,11029.392
29.951555,-95.5095,349900,4,4,3221,77066,1,0,1,0,1991,2,2,1470,4,0.4,4,1.1,2,1.1,0,-25100,126,9151.956
29.77819,-95.627144,510000,3,3,3015,77079,1,0,1,0,1999,1,2,2142,9,1.2,7,1.1,5,1.6,0,-89900,2040,8947.224
29.757448,-95.58972,520000,5,4,3145,77077,1,0,1,0,1982,2,2,2184,3,0.8,7,2.5,5,3.0,1,95000,2666,7866.936
29.932531,-95.60087,250000,3,2,1672,77065,1,0,1,0,1983,1,2,1050,6,0.1,8,3.2,7,3.3,1,105000,2621,8258.976
29.984554,-95.61014,449900,4,4,3306,77070,1,1,1,0,1982,2,2,1890,6,1.0,9,0.6,5,3.0,0,0,281,9600.624
29.83372,-95.65123,243000,3,2,2205,77084,1,0,1,0,1979,1,2,1021,5,3.4,6,3.5,6,3.3,0,-57000,175,6298.776
29.89617,-95.52898,331000,4,3,2084,77040,1,0,1,0,2001,2,2,1390,5,0.2,5,2.5,4,1.9,0,-19000,148,5000.688
29.664873,-95.588745,239000,3,2,1272,77099,1,0,1,0,1983,1,2,1004,4,1.1,6,1.1,3,3.0,0,0,70,5401.44
29.663399,-95.587494,230000,3,2,1870,77099,1,0,1,0,1979,1,2,966,4,1.2,6,1.2,3,3.1,1,101000,2609,5248.98
29.726961,-95.61749,299000,3,4,3151,77082,1,0,1,0,1982,1,2,1256,5,0.9,6,1.4,3,1.4,1,110000,2509,9548.352
29.72879,-95.61706,385000,3,3,2960,77082,1,1,1,0,1980,2,2,1617,5,0.8,6,1.5,3,1.5,1,200100,4283,7361.64
29.713854,-95.650215,319000,4,3,2566,77082,1,0,1,0,1992,2,2,1340,6,0.4,6,0.4,3,3.0,1,184000,4497,6696.0
29.722607,-95.662796,279999,4,2,1898,77082,1,0,1,0,1980,1,2,1176,6,0.6,6,1.0,3,3.9,1,129999,7037,7056.72
29.722872,-95.66397,270000,3,2,2025,77082,1,0,1,0,1980,1,2,1134,6,0.7,6,1.1,3,3.9,1,100100,2212,6899.904
29.724579,-95.66268,265000,3,2,1963,77082,1,0,1,0,1980,1,2,1113,6,0.7,6,1.1,3,3.9,0,-24900,158,9073.548
29.723093,-95.66091,276999,3,2,1953,77082,1,0,1,0,1980,1,2,1163,6,0.5,6,1.0,3,3.7,0,0,144,7013.16
29.723597,-95.66091,239900,3,2,2001,77082,1,0,1,0,1980,1,2,1008,6,0.5,6,1.0,3,3.8,1,85090,2104,7013.16
30.075487,-95.19641,405000,4,3,2101,77339,1,1,1,0,1983,2,2,1743,7,0.1,6,1.6,5,1.1,1,135100,487,7440.048
30.076374,-95.20009,262000,3,2,2165,77339,1,0,1,0,1982,2,2,1100,7,0.2,6,1.5,5,0.9,1,77000,1943,10711.404
30.076668,-95.202415,280000,4,3,2101,77339,1,0,1,0,1983,2,2,1176,7,0.4,6,1.5,5,0.8,1,120100,7078,9535.284
30.077843,-95.19989,264999,3,2,1632,77339,1,0,1,0,1982,1,2,1113,7,0.3,6,1.6,5,0.9,0,-14548,92,7257.096
30.081371,-95.201706,320000,3,3,1875,77339,1,0,1,0,1987,1,2,1344,7,0.5,6,1.7,5,0.9,0,0,0,7623.0
30.078297,-95.20365,259990,4,2,1810,77339,1,0,1,0,1983,1,2,1092,7,0.5,6,1.5,5,0.7,0,0,0,8328.672
30.078653,-95.205734,301000,4,3,2212,77339,1,1,1,0,1983,2,2,1264,7,0.6,6,1.5,5,0.6,1,92000,1629,10619.928
29.702627,-95.62223,275000,3,2,1544,77083,1,0,1,0,1984,1,2,1155,6,1.7,4,0.6,3,1.3,1,217500,2787,5026.824
29.78631,-95.518616,820000,3,3,2410,77055,1,0,1,0,1981,1,2,3444,8,1.6,6,0.3,6,0.5,0,-79000,139,10014.444
29.792814,-95.71794,247520,3,2,1753,77084,1,0,1,0,1980,1,2,1040,6,1.2,8,1.4,6,1.6,1,97620,2031,5000.688
29.794033,-95.71236,310000,3,3,2297,77084,1,0,1,0,1984,2,2,1302,6,0.9,8,1.1,6,1.3,0,0,4865,5000.688
29.610443,-95.24769,235000,3,2,1456,77075,1,0,1,0,1981,1,2,987,4,1.2,6,1.3,5,1.3,0,-10000,138,6599.34
29.905563,-95.638855,275000,4,2,1884,77095,1,0,1,0,1981,1,2,1155,6,0.4,7,0.6,5,0.9,1,150000,4738,7474.896
29.903374,-95.638565,279000,4,2,1884,77095,1,0,1,0,1981,1,2,1172,6,0.4,7,0.5,5,1.0,0,0,0,8450.64
29.886806,-95.646095,420000,4,4,3048,77095,1,0,1,0,1983,2,2,1764,5,0.3,8,1.7,6,2.0,1,205100,3535,9600.624
29.899923,-95.63878,296000,4,3,2413,77095,1,0,1,0,1982,2,2,1243,6,0.4,7,0.3,5,1.2,0,-19000,114,8049.888
29.727299,-95.61212,293000,3,3,2419,77082,1,0,1,0,1983,2,2,1231,5,0.6,6,1.7,3,1.2,1,76000,1824,5401.44
29.88962,-95.475,237000,3,2,1969,77088,1,0,1,0,1982,1,2,995,4,0.8,4,0.6,2,5.0,1,107100,2432,11399.652
29.889303,-95.47356,259000,3,2,1709,77088,1,0,1,0,1979,1,2,1088,4,0.7,4,0.6,2,5.1,1,195000,3815,6298.776
29.954752,-95.57989,292000,4,2,2031,77070,1,0,1,0,1982,1,2,1226,4,0.8,6,0.5,5,1.1,1,37000,8469,8398.368
29.954891,-95.57343,285000,3,2,2246,77070,1,0,1,0,1983,1,2,1197,4,0.5,6,0.7,5,0.8,1,50000,6257,10402.128
29.865757,-95.630775,309000,4,3,2606,77084,1,0,1,0,1990,2,2,1298,5,0.1,5,0.3,5,3.3,1,114000,2516,6899.904
29.882824,-95.51153,259995,3,2,1161,77040,1,0,1,0,1980,1,2,1092,5,1.2,5,2.0,4,2.7,1,64995,1310,7200.468
29.882727,-95.50862,212000,3,2,1379,77040,1,0,1,0,1982,1,2,890,5,1.3,5,2.1,4,2.9,0,-28000,31,6899.904
29.884909,-95.512695,229900,3,2,1473,77040,1,0,1,0,1983,1,2,966,5,1.0,5,2.1,4,2.7,1,168424,2913,7217.892
29.711184,-95.62087,279000,3,2,2162,77083,1,0,1,0,1981,1,2,1172,6,2.0,6,0.8,3,1.2,0,-26000,159,5000.688
30.048458,-95.17085,424900,4,4,3118,77345,1,0,1,0,1983,2,1,1785,7,0.5,8,1.2,7,1.5,0,0,47,10463.112
29.95628,-95.5701,218000,3,2,1032,77070,1,0,1,0,1981,1,1,916,4,0.3,6,0.8,5,0.6,1,156100,3773,7000.092
29.959333,-95.56994,229000,4,2,1394,77070,1,0,1,0,1982,1,1,962,4,0.1,6,0.7,5,0.5,0,0,0,5898.024
29.928469,-95.623344,257900,4,2,1832,77065,1,0,1,0,1981,1,2,1083,7,1.7,8,1.9,7,2.1,1,168800,4440,5998.212
29.660845,-95.58856,245000,3,2,1516,77099,1,0,1,0,1980,1,2,1029,4,1.3,6,1.2,3,3.2,1,16000,0,5279.472
29.666582,-95.59196,288000,4,3,2438,77099,1,0,1,0,1981,2,2,1210,4,0.9,6,0.8,3,2.8,0,0,11694,6856.344
29.714342,-95.6665,232900,3,2,1699,77082,1,0,1,0,1981,1,2,978,6,0.7,6,0.9,3,4.0,0,-22100,95,5401.44
29.971937,-95.48376,211900,3,2,1505,77014,1,0,1,0,1983,1,2,890,6,0.7,3,1.9,2,3.2,0,0,0,10557.0
29.703733,-95.66151,260000,3,2,2027,77083,1,0,1,0,1983,1,2,1092,6,0.9,6,0.6,3,3.7,1,110000,2363,8049.888
29.702131,-95.66046,298000,3,2,2313,77083,1,0,1,0,1981,1,1,1252,6,1.0,6,0.6,3,3.7,1,163100,5905,7910.496
29.86835,-95.6809,210000,3,2,1028,77084,1,0,1,0,1981,1,1,882,6,1.6,6,1.3,6,0.8,0,0,0,4199.184
29.868605,-95.680664,250000,3,2,1128,77084,1,1,1,0,1981,1,2,1050,6,1.6,6,1.2,6,0.8,0,0,210,5100.876
29.86699,-95.68075,229950,3,2,1128,77084,1,0,1,0,1980,1,2,966,6,1.6,6,1.2,6,0.9,0,0,9283,4199.184
29.851427,-95.67553,282500,3,3,2138,77084,1,0,1,0,1981,2,2,1187,5,0.2,6,1.0,5,1.7,0,0,0,8873.172
29.89022,-95.51891,200000,2,2,1021,77040,1,0,1,0,1982,1,1,840,5,0.5,5,2.3,4,2.3,0,0,0,3598.056
29.89699,-95.47686,247000,3,2,1810,77088,1,0,1,0,1982,1,2,1037,4,0.8,4,0.6,2,4.5,0,-17900,194,6600.0
29.895782,-95.474365,219500,3,2,1810,77088,1,0,1,0,1981,1,2,922,4,0.7,4,0.5,2,4.7,1,99501,4899,6899.904
29.895493,-95.4734,257500,3,2,1975,77088,1,0,1,0,1982,1,2,1082,4,0.6,4,0.4,2,4.7,0,0,0,6599.34
29.941904,-95.3601,205000,3,3,1335,77032,1,0,1,0,2001,2,1,861,3,4.0,3,4.0,3,6.0,0,0,80,4517.172
30.061056,-95.18079,334900,4,3,2372,77345,1,0,1,0,1981,2,2,1407,6,0.2,7,0.5,7,1.3,1,94910,677,8158.788
30.058725,-95.17887,344500,4,2,2307,77345,1,0,1,0,1981,1,2,1447,6,0.4,7,0.6,7,1.3,1,200500,8200,8280.756
29.860554,-95.61417,255000,3,2,1654,77041,1,0,1,0,1982,1,2,1071,6,0.8,5,1.2,5,2.1,1,115100,5005,7048.008
29.925928,-95.57937,239950,3,2,1392,77064,1,0,1,0,1982,1,1,1008,4,1.1,5,0.7,5,2.6,0,0,8070,5183.64
29.926308,-95.57882,235000,3,2,1516,77064,1,0,1,0,1983,1,2,987,4,1.1,5,0.7,5,2.7,1,105100,2305,4599.936
29.989412,-95.60939,375000,4,3,2712,77070,1,0,1,0,1983,2,2,1575,6,0.4,9,0.6,5,3.1,1,110000,3663,8080.38
29.923466,-95.59074,265000,4,2,2042,77065,1,0,1,0,1984,1,2,1113,4,0.5,5,1.3,5,2.1,1,85100,1739,8258.976
29.918688,-95.590965,289000,4,3,2053,77065,1,0,1,0,1982,2,2,1214,4,0.2,5,1.5,5,1.9,1,96100,1564,8001.972
29.649645,-95.51988,342950,3,3,3144,77071,1,0,1,0,2000,1,2,1440,3,0.8,5,0.6,2,2.4,0,-36100,65,9439.452
29.965893,-95.294846,260000,3,2,1646,77396,1,0,1,0,1984,1,2,1092,3,4.0,3,4.0,3,6.0,1,122500,794,6899.904
29.964102,-95.294556,214900,3,2,1232,77396,1,0,1,0,1997,1,2,903,3,4.0,3,4.0,3,6.0,0,-10100,68,7061.076
29.915035,-95.5964,210000,3,2,1500,77065,1,0,1,0,1982,1,2,882,4,0.2,5,1.9,5,1.5,1,111900,5062,7701.408
29.91144,-95.5915,250000,3,3,2040,77065,1,0,1,0,1983,2,2,1050,4,0.3,5,1.9,5,1.4,1,71100,2574,5401.44
29.911674,-95.59761,234900,3,3,1500,77065,1,0,1,0,1982,2,2,987,4,0.4,5,2.1,5,1.3,0,0,0,6359.76
29.908916,-95.6001,272000,3,2,1490,77065,1,0,1,0,1984,1,2,1142,4,0.6,5,2.4,5,1.1,0,0,1094,5998.212
29.909641,-95.59992,225000,2,2,1381,77065,1,0,1,0,1982,1,2,945,4,0.5,5,2.3,5,1.1,0,-14900,68,5998.212
30.01258,-95.46505,359000,4,4,3200,77090,1,0,1,0,1983,2,2,1508,6,0.4,3,2.3,2,1.2,1,60000,386,8400.0
30.012444,-95.46652,389000,5,5,3703,77090,1,0,1,0,1996,2,2,1672,6,0.5,3,2.2,2,1.3,0,-17000,34,7862.58
29.718971,-95.66232,275000,3,3,2400,77082,1,0,1,0,1981,1,1,1155,6,0.5,6,0.8,3,3.8,1,90000,1446,6599.34
29.669268,-95.586815,269000,3,2,1396,77099,1,0,1,0,1982,1,1,1130,4,1.0,6,1.1,3,2.7,1,155500,3195,4399.56
29.949026,-95.47861,232000,3,2,2055,77066,1,0,1,0,1983,1,2,974,4,0.5,3,2.8,3,2.9,1,230700,3742,6298.776
29.878933,-95.46122,250900,3,2,2536,77088,1,0,1,0,1983,2,2,1054,3,4.0,3,4.0,3,6.0,0,0,0,4464.9
29.878883,-95.45897,325000,3,3,1825,77088,1,0,1,0,1983,2,2,1365,3,4.0,3,4.0,3,6.0,1,243000,4174,4647.852
29.881369,-95.46208,225000,3,2,1532,77088,1,0,1,0,1997,1,2,945,3,4.0,3,4.0,3,6.0,0,-15000,8557,6899.904
29.88039,-95.46023,220000,4,3,1612,77088,1,0,1,0,1995,2,2,924,3,4.0,3,4.0,3,6.0,0,0,7163,4275.0
29.661133,-95.59226,269900,3,2,2264,77477,1,0,1,0,1982,1,2,1134,4,1.1,6,1.0,3,3.1,0,-20000,131,6298.776
29.685278,-95.616325,285000,3,3,2388,77083,1,0,1,0,1981,2,2,1197,6,1.1,6,2.8,3,1.8,0,0,8050,6298.776
29.685347,-95.61866,275000,4,2,2264,77083,1,0,1,0,1981,1,2,1155,6,1.2,6,2.6,3,1.9,1,179000,4527,8751.204
29.684093,-95.62049,299000,4,3,2056,77083,1,0,1,0,1981,2,2,1256,6,1.3,6,2.6,3,2.0,0,0,10113,11199.276
29.79955,-95.1948,895000,5,4,3785,77015,1,0,1,0,1993,2,1,3759,3,4.0,3,4.0,3,6.0,0,0,0,47654.64
29.958017,-95.49349,379999,4,3,3465,77066,1,0,1,0,1992,2,2,1596,4,0.8,4,0.7,2,0.6,0,-5000,16,8398.368
29.95847,-95.492645,305000,3,3,2501,77066,1,0,1,0,1990,2,2,1281,4,0.9,4,0.7,2,0.6,1,20000,76,8398.368
29.953127,-95.49636,235000,3,2,1163,77066,1,0,1,0,1996,1,2,987,4,0.7,4,0.9,2,0.8,0,0,0,7801.596
30.061827,-95.198616,312000,4,2,2067,77339,1,1,1,0,1983,1,2,1310,7,0.4,7,0.7,7,1.0,1,97000,2782,9831.492
30.006014,-95.485085,750000,4,7,6470,77068,1,1,1,0,1988,2,3,3150,4,0.9,3,1.0,2,2.4,1,470100,4032,17633.088
30.006645,-95.48952,275000,4,4,2655,77068,1,0,1,0,1983,2,1,1155,4,0.7,3,0.8,2,2.7,1,90000,3175,8394.012
30.007505,-95.48912,319000,4,3,3166,77068,1,0,1,0,1983,2,2,1340,4,0.7,3,0.8,2,2.6,1,134000,4010,7187.4
29.963036,-95.47067,220000,3,2,1530,77067,1,0,1,0,1983,1,2,924,6,0.3,3,0.3,2,3.1,1,25000,502,7289.0
29.96221,-95.47221,229900,4,2,1711,77067,1,0,1,0,1983,1,2,966,6,0.3,3,0.4,2,3.2,0,0,0,6616.764
29.766006,-95.71401,639702,4,5,4300,77094,1,1,1,0,1983,2,4,2687,9,0.7,9,2.3,7,1.3,0,-10298,3,13128.984
29.765043,-95.71381,799000,4,5,4936,77094,1,1,1,0,1987,2,2,3356,9,0.6,9,2.3,7,1.4,0,0,0,12741.3
29.924747,-95.62279,230000,3,2,1655,77065,1,0,1,0,1982,1,2,966,7,1.9,8,2.0,7,2.2,1,228750,10773,6298.776
29.88626,-95.66487,269000,3,2,1602,77095,1,0,1,0,1984,1,2,1130,5,0.7,8,1.1,6,0.8,1,159100,3093,7130.772
29.905182,-95.573685,360000,3,3,2330,77064,1,0,1,0,1983,1,2,1512,6,0.2,7,0.3,4,1.8,0,0,0,8280.756
29.898132,-95.64637,350000,3,2,2136,77095,1,0,1,0,1984,2,2,1470,6,0.3,7,0.3,5,1.6,1,155000,8113,8389.656
29.903988,-95.64379,307000,4,2,1810,77095,1,0,1,0,1983,1,2,1289,6,0.1,7,0.5,5,1.2,0,-15000,48,7562.016
29.907057,-95.64481,240000,3,2,1241,77095,1,0,1,0,1983,1,2,1008,6,0.3,7,0.7,5,1.1,1,148100,4104,8450.64
29.90796,-95.646614,279000,3,3,1745,77095,1,0,1,0,1984,2,2,1172,6,0.4,7,0.8,5,1.1,1,119001,2988,18900.684
30.047235,-95.16504,600000,4,4,4269,77345,1,0,1,0,1984,2,2,2520,7,0.8,8,1.0,7,1.9,1,50100,2002,62526.024
29.916101,-95.56861,279400,3,2,1432,77064,1,0,1,0,1982,2,2,1173,6,0.9,7,0.6,4,2.3,0,-20500,27,5501.628
29.800072,-95.487434,423734,3,3,2246,77055,1,0,1,0,1985,2,2,1974,3,4.0,3,4.0,3,6.0,1,170500,2957,4351.644
29.889282,-95.60769,235000,4,2,1264,77041,0,0,1,0,1983,1,0,987,7,0.4,7,2.2,5,2.4,1,120000,3426,4830.804
29.820599,-95.21019,238500,3,2,1466,77049,1,0,1,0,1998,1,2,1002,3,4.0,3,4.0,3,6.0,0,-11500,101,6324.912
29.699482,-95.62317,279500,3,2,1870,77083,1,0,1,0,1983,1,2,1174,6,1.7,4,0.5,3,1.5,1,74500,432,5449.356
29.696503,-95.62355,274999,3,2,1636,77083,1,0,1,0,1982,1,2,1155,6,1.6,4,0.5,3,1.6,0,0,0,5301.252
29.981125,-95.48851,349900,4,4,3119,77014,0,0,1,0,1993,2,0,1470,6,0.4,3,1.2,2,3.1,1,160900,2862,7590.0
29.841154,-95.55012,266000,3,2,1607,77041,1,0,1,0,1983,1,2,1117,5,2.9,5,1.6,5,4.7,0,0,5429,6699.528
29.84019,-95.548485,259900,3,2,1540,77041,1,0,1,0,1983,2,2,1092,5,3.0,5,1.6,5,4.8,1,155900,4587,6825.852
29.845299,-95.68233,415000,4,4,3477,77084,1,1,1,0,1988,2,2,1743,5,0.4,6,1.3,5,1.4,1,184000,4330,9000.0
29.915108,-95.573006,280000,4,2,1897,77064,1,0,1,0,1983,2,2,1176,6,0.8,7,0.6,4,2.3,1,278550,5373,7501.032
30.014439,-95.486176,725000,3,4,4854,77068,1,1,1,0,1985,2,3,3045,4,1.2,3,1.3,2,2.5,0,-125000,180,19366.776
30.014132,-95.48717,839888,4,5,5405,77068,1,1,1,0,1984,2,5,3528,4,1.2,3,1.2,2,2.6,1,239988,9823,15002.064
29.690252,-95.65075,235000,3,3,1388,77083,1,0,1,0,1985,2,2,987,6,1.7,6,1.2,3,3.3,0,0,0,9147.6
29.979359,-95.48988,239990,3,3,1641,77014,1,0,1,0,1991,2,2,1008,6,0.6,3,1.3,2,3.2,0,-5010,258,6960.888
29.887848,-95.608986,279000,3,2,1372,77041,1,0,1,0,1983,1,2,1172,7,0.4,7,2.2,5,2.4,0,0,0,4726.26
30.084236,-95.19347,259000,3,3,1896,77339,1,0,1,0,1988,2,2,1088,7,0.7,6,2.1,5,1.5,0,0,0,7562.016
29.930708,-95.56113,230000,4,2,1335,77064,1,0,1,0,1983,1,1,966,6,0.5,5,0.8,5,3.6,0,-19999,72,4726.26
29.931896,-95.561676,213000,4,2,1335,77064,1,0,1,0,1983,1,1,895,6,0.6,5,0.8,5,3.7,1,148100,4522,4408.272
29.8957,-95.63641,379900,5,4,3319,77095,1,0,1,0,1989,2,2,1596,4,0.9,7,0.4,5,1.5,0,-19100,118,7348.572
29.552658,-95.144966,254900,3,3,1671,77598,1,0,1,0,1980,2,2,1071,6,1.1,5,1.3,6,3.0,1,98000,2292,6599.34
29.907854,-95.65233,219900,3,2,1407,77095,1,0,1,0,1983,2,2,924,6,0.6,7,1.0,5,1.4,0,0,0,4399.56
29.96211,-95.45944,233000,3,2,1742,77067,1,0,1,0,1983,1,2,979,3,4.0,3,4.0,3,6.0,1,232755,121,5950.296
29.963125,-95.460526,223500,3,2,1670,77067,1,0,1,0,1983,1,2,939,3,4.0,3,4.0,3,6.0,0,0,8389,6189.876
29.961103,-95.45577,270000,3,2,1932,77067,1,0,1,0,1983,1,2,1134,3,4.0,3,4.0,3,6.0,1,70000,126,5501.628
29.959593,-95.45223,285000,3,2,1982,77067,1,0,1,0,1996,1,2,1197,3,4.0,3,4.0,3,6.0,1,10000,467,10798.524
30.061127,-95.174446,339000,3,2,2725,77345,1,0,1,0,1988,1,1,1424,6,0.6,7,0.9,7,1.6,0,-26000,6811,8158.788
30.063255,-95.17833,359900,4,2,2570,77345,1,0,1,0,1987,1,2,1512,6,0.4,7,0.7,7,1.5,1,105000,6531,8542.116
29.589273,-95.213104,219500,3,2,2160,77089,1,0,1,0,1983,2,1,922,6,2.3,6,0.4,5,1.4,0,-19500,28,4267.0
29.58865,-95.2122,219900,3,2,1315,77089,1,0,1,0,1983,2,1,924,6,2.3,6,0.5,5,1.4,1,154900,3647,4286.304
29.956926,-95.57651,274800,3,3,2308,77070,1,0,1,0,1993,2,2,1154,4,0.6,6,0.5,5,0.9,1,273425,5406,5248.98
30.064184,-95.20534,309900,4,3,2376,77339,1,0,1,0,1985,2,2,1302,7,0.5,7,1.1,7,1.3,1,54900,9988,9239.076
30.067327,-95.20255,323000,4,2,2125,77339,1,0,1,0,1985,1,2,1357,7,0.6,7,1.0,7,1.4,0,-6000,16,9478.656
29.858402,-95.61339,260000,3,2,1520,77041,1,0,1,0,1983,1,2,1092,6,0.8,5,1.3,5,2.2,0,0,0,6599.34
29.856337,-95.61213,235000,3,3,1869,77041,1,0,1,0,1983,2,2,987,6,0.8,5,1.5,5,2.3,0,-15000,43,6298.776
29.858513,-95.60858,255900,3,3,1869,77041,1,0,1,0,1984,2,2,1075,6,0.5,5,1.6,5,2.1,1,75900,699,5492.916
30.015692,-95.38334,229700,4,3,2453,77073,1,0,1,0,2000,2,1,965,3,4.0,3,4.0,3,6.0,1,85377,1249,9801.0
29.987602,-95.59711,749900,5,7,6426,77070,1,1,1,0,1991,2,3,3150,6,0.6,9,1.3,5,2.4,0,-25100,83,16443.9
29.850494,-95.68144,270000,3,3,2076,77084,1,0,1,0,1984,2,2,1134,5,0.4,6,1.3,5,1.4,0,0,0,8398.368
29.852036,-95.67925,264900,3,2,1708,77084,1,0,1,0,1984,1,2,1113,5,0.3,6,1.2,5,1.5,1,89987,826,8851.392
29.916874,-95.569664,274900,3,2,1760,77064,1,0,1,0,1983,2,2,1155,6,0.9,7,0.7,4,2.3,1,132900,2962,7082.856
29.91785,-95.5708,285000,4,3,2024,77064,1,0,1,0,1990,2,0,1197,6,1.0,7,0.7,4,2.4,1,134000,3219,7148.196
29.9201,-95.56777,359000,3,3,2363,77064,1,1,1,0,1990,2,2,1508,6,1.2,7,0.9,4,2.5,1,184000,3522,8071.668
29.916142,-95.56575,284900,4,2,2107,77064,1,0,1,0,1986,1,2,1197,6,1.0,7,0.6,4,2.2,0,0,112,6324.912
29.97579,-95.48308,315000,4,3,2417,77014,1,0,1,0,1993,2,3,1323,6,0.4,3,1.7,2,3.0,0,-15000,99,6751.8
29.887293,-95.50808,249900,3,2,1544,77040,1,0,1,0,1993,1,1,1134,5,1.2,5,2.4,4,3.0,0,0,1,6960.888
29.940752,-95.503555,299000,4,3,2348,77066,1,0,1,0,1998,2,2,1256,4,0.7,4,1.6,2,1.6,0,0,39,6721.308
29.93917,-95.45705,206000,3,2,1506,77067,1,0,1,0,1996,1,2,865,4,1.0,3,1.6,3,1.8,0,0,0,4726.26
29.69464,-95.62688,275000,4,3,2416,77083,1,0,1,0,1991,2,2,1155,6,1.8,6,1.9,3,1.8,1,135000,5036,6351.048
29.69585,-95.62096,249990,4,3,2080,77083,1,0,1,0,1991,2,2,1050,6,1.4,4,0.3,3,1.5,0,-5,310,5000.688
29.694464,-95.622375,320000,4,4,2604,77083,1,0,1,0,1990,2,2,1344,6,1.5,4,0.4,3,1.6,0,0,0,5375.304
29.913824,-95.588356,240000,3,2,1358,77065,1,0,1,0,1983,2,1,1008,4,0.4,5,1.7,5,1.7,1,85100,2362,6799.716
29.91433,-95.58803,304900,4,3,2021,77065,1,0,1,0,1992,2,2,1281,4,0.4,5,1.6,5,1.7,0,-15000,16,6033.06
29.685984,-95.62904,260000,3,3,1974,77083,1,0,1,0,1998,2,2,1092,6,1.9,6,2.1,3,2.2,1,70010,8389,2787.84
29.760265,-95.61454,315000,3,2,1638,77077,1,0,1,0,1984,2,2,1323,6,0.4,7,1.0,5,1.5,1,20000,608,3746.16
29.75891,-95.614784,465000,3,4,2911,77077,1,0,1,0,1984,2,2,1953,6,0.3,7,1.0,5,1.5,1,195100,3862,4900.5
29.86371,-95.6749,310000,4,3,2512,77084,1,0,1,0,1992,2,2,1302,5,1.0,6,1.4,5,1.9,0,-29900,70,7412.0
29.842808,-95.551476,329950,3,3,2247,77041,1,0,1,0,1998,2,2,1386,5,2.8,5,1.7,5,4.6,1,190000,4827,6599.34
29.841825,-95.5493,245000,2,2,1388,77041,1,0,1,0,1984,1,2,1029,5,2.9,5,1.6,5,4.7,0,0,0,5719.428
