Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT,avgSchoolRating,avgSchoolDist
29.576807,-95.24109,289000,4.0,3,2148.0,77089,1090,2.29,1,0,1,0,2003.0,2.0,2,6.0,0.6,6,2.0,5,2.1,0,-10000,14,5627.952,5.666666666666667,1.5666666666666667
29.71021,-95.674385,320000,4.0,3,2700.0,77082,1090,2.29,1,0,1,0,2003.0,2.0,2,6.0,1.3,6,1.3,3,4.5,1,80000,6172,5998.212,5.0,2.3666666666666667
29.579607,-95.216866,595000,4.0,4,3911.0,77089,1090,2.29,1,1,1,0,2003.0,2.0,1,7.0,0.7,8,4.0,6,2.7,1,235000,1936,13120.272,7.0,2.466666666666667
29.765448,-95.41949,899900,3.0,3,2904.0,77007,1090,2.29,0,0,1,0,1999.0,2.0,0,8.0,0.4,6,2.6,5,1.6,0,-250100,58,3750.0,6.333333333333333,1.5333333333333332
29.929882,-95.51267,314900,5.0,3,3250.0,77086,1090,2.29,1,0,1,0,2003.0,2.0,2,4.0,0.7,4,3.6,2,2.4,0,-30000,68,5240.268,3.3333333333333335,2.233333333333333
29.575445,-95.23772,372900,4.0,4,2642.0,77089,1090,2.29,1,0,1,0,2003.0,2.0,2,6.0,0.8,6,1.9,5,2.1,1,112900,2880,9260.856,5.666666666666667,1.6000000000000003
29.57783,-95.236465,345000,3.0,2,1887.0,77089,1090,2.29,1,0,1,0,2003.0,1.0,2,6.0,0.8,6,1.7,5,1.9,1,145001,1656,6600.0,5.666666666666667,1.4666666666666668
29.925114,-95.68176,290000,4.0,3,2140.0,77095,1090,2.29,1,0,1,0,2003.0,2.0,2,7.0,1.2,8,1.6,5,3.1,1,288300,3233,5131.368,6.666666666666667,1.9666666666666668
29.590523,-95.468216,250000,4.0,3,1786.0,77053,2698,2.41,1,0,1,0,2005.0,2.0,2,2.0,0.5,3,0.4,2,0.9,0,0,4689,6529.644,2.3333333333333335,0.6
29.779364,-95.35407,375000,3.0,2,1260.0,77009,1090,2.29,0,0,1,0,2004.0,1.0,0,5.0,0.1,5,0.2,2,0.4,1,373400,6840,5000.688,4.0,0.23333333333333336
29.6694,-95.5716,685000,4.0,4,3400.0,77099,1090,2.29,1,0,1,0,2005.0,2.0,3,4.0,0.5,5,0.6,3,3.2,0,0,0,25395.000012359997,4.0,1.4333333333333336
29.892954,-95.2147,235000,4.0,2,1794.0,77044,1090,2.29,1,0,1,0,2004.0,1.0,2,2.0,0.7,3,0.6,4,2.8,1,125000,3327,5837.04,3.0,1.3666666666666665
29.924547,-95.18092,515000,4.0,3,3878.0,77044,1090,2.29,1,0,1,0,2004.0,2.0,3,5.0,0.3,5,1.4,4,1.7,1,105000,824,11495.484,4.666666666666667,1.1333333333333333
30.050158,-95.14319,735000,5.0,4,4042.0,77345,1090,2.29,1,1,1,0,2004.0,2.0,3,9.0,0.6,8,1.0,7,3.3,1,296000,4528,11221.056,8.0,1.6333333333333335
29.901718,-95.68442,450000,5.0,4,3564.0,77095,1090,2.29,1,1,1,0,2004.0,2.0,3,6.0,0.6,8,1.1,6,1.3,1,150000,3468,8559.54,6.666666666666667,1.0
30.00418,-95.41038,319999,4.0,3,3122.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,999.0,999.0,999,999.0,999,999.0,1,104999,1698,5776.056,999.0,999.0
29.863081,-95.65601,340000,4.0,2,2282.0,77084,1090,2.29,1,0,1,0,2004.0,1.0,2,6.0,1.1,6,0.4,6,1.7,0,-5000,6,8820.9,6.0,1.0666666666666667
29.906124,-95.64056,360000,5.0,3,2402.0,77095,1090,2.29,1,1,1,0,2004.0,2.0,2,6.0,0.4,7,0.6,5,0.9,1,135000,1598,6851.988,6.0,0.6333333333333333
29.955122,-95.44091,253000,3.0,3,2338.0,77067,1090,2.29,1,0,1,0,2004.0,2.0,2,3.0,0.5,3,0.4,3,0.5,0,0,5834,5375.304,3.0,0.4666666666666666
29.86185,-95.65339,347000,3.0,2,2541.0,77084,1090,2.29,1,0,1,0,2004.0,1.0,2,5.0,1.0,6,1.1,6,1.9,1,162100,4282,6725.664,5.666666666666667,1.3333333333333333
29.927929,-95.19341,380000,4.0,3,3084.0,77044,1090,2.29,1,0,1,0,2004.0,2.0,3,5.0,1.1,5,0.6,4,0.9,1,152100,3858,9313.128,4.666666666666667,0.8666666666666667
29.951176,-95.437454,262500,3.0,2,2121.0,77067,1090,2.29,1,0,1,0,2004.0,1.0,2,3.0,0.3,3,0.2,3,0.3,1,27600,418,8799.12,3.0,0.26666666666666666
29.772284,-95.42177,500000,3.0,4,2330.0,77007,1090,2.29,1,0,1,0,2004.0,3.0,2,8.0,0.3,6,2.5,5,2.0,0,-50000,91,1860.012,6.333333333333333,1.5999999999999999
29.690886,-95.61791,374900,5.0,4,3780.0,77083,1090,2.29,1,0,1,0,2004.0,2.0,2,6.0,1.2,4,0.2,3,1.5,1,54900,2858,5596.0,4.333333333333333,0.9666666666666667
29.60395,-95.357155,265000,3.0,3,1700.0,77047,1090,2.29,1,0,1,0,2003.0,2.0,2,3.0,1.6,2,2.6,3,3.4,0,0,0,5270.0,2.6666666666666665,2.533333333333333
29.578098,-95.23811,480000,5.0,4,3321.0,77089,1090,2.29,1,0,1,1,2004.0,2.0,2,6.0,0.7,6,1.8,5,1.9,1,245000,3437,8367.876,5.666666666666667,1.4666666666666668
29.856197,-95.64662,498000,5.0,4,3695.0,77084,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,1.1,6,1.1,5,3.5,1,248050,4594,9504.792,5.333333333333333,1.9000000000000001
29.923702,-95.17245,350000,3.0,2,2914.0,77044,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,0.3,5,1.9,4,2.2,0,0,0,7906.14,4.666666666666667,1.4666666666666668
29.951155,-95.49382,285995,4.0,3,2401.0,77066,1090,2.29,1,0,1,0,2003.0,2.0,2,4.0,1.4,4,1.1,2,1.0,0,0,6408,6337.98,3.3333333333333335,1.1666666666666667
29.949871,-95.495834,265000,3.0,3,2264.0,77066,1090,2.29,1,0,1,0,2003.0,2.0,2,4.0,1.3,4,1.1,2,1.0,0,0,0,6769.224,3.3333333333333335,1.1333333333333335
29.951284,-95.496185,249900,4.0,3,2479.0,77066,1090,2.29,1,0,1,0,2003.0,2.0,2,4.0,1.4,4,1.0,2,0.9,1,109900,3518,5880.6,3.3333333333333335,1.0999999999999999
29.602999,-95.357056,279000,3.0,3,2428.0,77047,1090,2.29,1,0,1,0,2004.0,2.0,2,3.0,1.6,2,2.7,3,3.4,0,0,2076,5009.4,2.6666666666666665,2.566666666666667
29.604858,-95.36359,250000,3.0,2,2486.0,77047,1090,2.29,1,0,1,0,2004.0,1.0,2,3.0,1.4,2,2.8,3,3.3,0,0,0,12628.044,2.6666666666666665,2.4999999999999996
29.633696,-95.477554,271000,5.0,3,1838.0,77085,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,0.5,4,1.7,2,2.6,0,0,0,4987.62,3.6666666666666665,1.6000000000000003
29.633429,-95.47462,275000,4.0,3,2220.0,77085,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,0.4,4,1.6,2,2.4,1,115100,3160,8158.788,3.6666666666666665,1.4666666666666668
30.010952,-95.42053,285000,4.0,3,2796.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,999.0,999.0,999,999.0,999,999.0,1,5100,267,8568.252,999.0,999.0
30.013115,-95.42159,259999,4.0,3,2081.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,-10001,28,5749.92,999.0,999.0
30.014275,-95.42082,315000,5.0,3,3592.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,999.0,999.0,999,999.0,999,999.0,1,120000,2662,5749.92,999.0,999.0
29.708393,-95.60545,336000,4.0,3,2733.0,77072,1090,2.29,1,0,1,0,2004.0,2.0,2,6.0,1.4,6,1.7,3,0.2,0,-3000,59,3824.568,5.0,1.0999999999999999
29.917053,-95.67647,375000,4.0,3,2948.0,77095,1090,2.29,1,0,1,0,2004.0,2.0,2,8.0,1.7,8,1.0,5,2.8,0,-20000,91,8999.496,7.0,1.8333333333333333
29.806517,-95.13979,289900,4.0,3,2729.0,77049,1090,2.29,1,0,1,0,2004.0,2.0,2,6.0,0.6,5,0.7,4,1.3,1,104900,2506,9574.488,5.0,0.8666666666666666
29.812859,-95.14161,265000,3.0,3,1986.0,77049,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,0.4,5,1.1,4,1.6,0,0,0,5915.448,4.666666666666667,1.0333333333333334
29.947783,-95.56581,265000,3.0,3,2559.0,77070,1090,2.29,1,0,1,0,2004.0,2.0,2,6.0,2.3,6,1.3,5,1.1,0,0,5866,3497.868,5.666666666666667,1.5666666666666664
29.771318,-95.404854,440000,3.0,3,2182.0,77007,1090,2.29,1,0,1,0,2004.0,2.0,2,8.0,1.3,6,1.7,5,1.6,1,10000,182,1973.268,6.333333333333333,1.5333333333333332
29.61983,-95.20863,279999,4.0,3,2150.0,77034,1090,2.29,1,0,1,0,2004.0,2.0,2,7.0,1.1,6,3.2,5,2.5,1,144999,5433,2774.772,6.0,2.266666666666667
29.61911,-95.207855,253000,4.0,3,2150.0,77034,1090,2.29,1,0,1,0,2004.0,2.0,2,7.0,1.0,6,3.2,5,2.4,1,114223,4563,2713.788,6.0,2.1999999999999997
29.688072,-95.60927,255000,3.0,2,1423.0,77072,1090,2.29,1,0,1,0,2004.0,1.0,2,6.0,0.6,6,1.0,3,1.4,1,170000,5850,4199.184,5.0,1.0
29.86405,-95.587326,570000,4.0,4,3829.0,77041,1090,2.29,1,0,1,0,2004.0,2.0,3,5.0,1.0,5,2.8,5,2.1,0,0,1718,11478.060000000001,5.0,1.9666666666666668
29.78871,-95.5804,409999,4.0,4,2307.0,77043,1090,2.29,1,0,1,0,2004.0,3.0,2,4.0,0.6,5,1.4,5,1.7,1,89999,3542,1807.74,4.666666666666667,1.2333333333333334
29.982542,-95.40214,269900,4.0,3,2529.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,999.0,999.0,999,999.0,999,999.0,1,133900,3130,6120.18,999.0,999.0
29.730139,-95.38167,450000,3.0,4,2501.0,77004,1090,2.29,1,0,1,0,2004.0,4.0,2,4.0,0.1,3,2.7,5,2.9,1,75000,5520,1625.0,4.0,1.9000000000000001
29.972292,-95.41347,208000,3.0,2,1343.0,77073,1090,2.29,1,0,1,0,2004.0,1.0,1,5.0,0.7,2,5.9,1,2.9,0,-23000,4537,3798.432,2.6666666666666665,3.1666666666666665
29.971827,-95.408356,249990,3.0,3,2000.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,0.4,2,5.7,1,3.0,1,170090,3830,5039.892,2.6666666666666665,3.0333333333333337
29.806532,-95.41304,558500,3.0,3,2099.0,77008,1090,2.29,1,0,1,0,2003.0,2.0,3,4.0,1.3,5,1.0,3,1.4,1,59500,1269,3275.712,4.0,1.2333333333333332
29.79919,-95.40871,775000,3.0,3,2237.0,77008,1090,2.29,1,0,1,0,2004.0,2.0,2,4.0,0.3,5,0.8,5,1.0,0,0,2680,3789.72,4.666666666666667,0.7000000000000001
29.686384,-95.610306,235000,3.0,2,1326.0,77072,1090,2.29,1,0,1,0,2004.0,1.0,2,6.0,0.7,6,0.9,3,1.6,1,75000,1076,4399.56,5.0,1.0666666666666667
29.788979,-95.58095,435000,4.0,4,2455.0,77043,1090,2.29,1,0,1,0,2004.0,3.0,2,4.0,0.6,5,1.4,5,1.7,1,36100,2677,2451.0,4.666666666666667,1.2333333333333334
30.032871,-95.38614,219900,3.0,3,1705.0,77073,1090,2.29,1,0,1,0,2004.0,2.0,1,999.0,999.0,999,999.0,999,999.0,1,130000,4846,4839.516,999.0,999.0
29.972433,-95.40825,219000,4.0,2,1815.0,77073,1090,2.29,1,0,1,0,2004.0,1.0,2,5.0,0.4,2,5.7,1,3.0,0,-14600,57,5061.672,2.6666666666666665,3.0333333333333337
29.93449,-95.53729,450000,5.0,4,4082.0,77064,1090,2.29,1,0,1,0,2006.0,2.0,2,6.0,1.7,5,2.3,5,2.6,1,184100,4895,6982.668,5.333333333333333,2.1999999999999997
29.671183,-95.258385,200000,3.0,2,1052.0,77017,1090,2.29,0,0,1,0,2020.0,1.0,0,6.0,0.4,6,0.8,2,1.0,1,193100,5423,2596.176,4.666666666666667,0.7333333333333334
29.695562,-95.486374,599000,3.0,5,3668.0,77081,1090,2.29,1,0,1,0,2006.0,3.0,2,999.0,999.0,999,999.0,999,999.0,1,56000,6034,2922.876,999.0,999.0
29.732878,-95.58462,625000,3.0,4,3180.0,77082,1090,2.29,1,0,1,0,2005.0,2.0,2,5.0,1.2,6,3.3,3,1.8,1,117000,4224,7775.7013398033405,4.666666666666667,2.1
29.621748,-95.23743,450000,4.0,4,2780.0,77075,1090,2.29,1,1,1,0,2005.0,2.0,2,4.0,0.8,6,1.1,3,2.6,0,-50000,124,6133.248,4.333333333333333,1.5
30.082949,-95.198296,285000,3.0,3,1929.0,77339,1090,2.29,1,0,1,0,2011.0,1.0,2,7.0,0.6,6,1.9,5,1.2,0,0,4355,6377.184,6.0,1.2333333333333334
30.083261,-95.199,259000,3.0,2,1395.0,77339,1090,2.29,1,0,1,0,2016.0,1.0,2,7.0,0.6,6,1.9,5,1.2,1,257550,2257,6333.624,6.0,1.2333333333333334
30.083265,-95.198296,360000,4.0,5,3660.0,77339,1090,2.29,1,0,1,0,2006.0,2.0,2,7.0,0.6,6,1.9,5,1.2,1,146750,2518,6324.912,6.0,1.2333333333333334
30.083763,-95.19942,269000,3.0,2,1460.0,77339,1090,2.29,1,0,1,0,2017.0,1.0,2,7.0,0.6,6,1.9,5,1.2,0,0,14,11268.972,6.0,1.2333333333333334
30.036722,-95.24907,290900,4.0,3,2774.0,77339,1090,2.29,1,1,1,0,2006.0,2.0,2,4.0,1.6,6,2.6,5,3.1,1,161000,4458,5270.76,5.0,2.4333333333333336
29.921728,-95.67615,549900,7.0,4,4433.0,77095,1090,2.29,1,1,1,1,2005.0,1.7000700770847932,0,7.0,1.4,8,1.2,5,2.8,1,134900,537,7707.0,6.666666666666667,1.7999999999999998
29.834341,-95.69337,464900,5.0,3,2914.0,77084,1090,2.29,1,0,1,1,2005.0,2.0,3,5.0,1.4,6,2.2,5,1.4,0,0,5719,10375.992,5.333333333333333,1.6666666666666667
29.745481,-95.638336,835000,5.0,4,3286.0,77077,1090,2.29,1,1,1,0,2007.0,2.0,3,9.0,0.9,7,1.1,5,0.6,0,0,0,8437.572,7.0,0.8666666666666667
29.74616,-95.63806,698000,3.0,3,3122.0,77077,1090,2.29,1,0,1,0,2005.0,2.0,2,9.0,0.9,7,1.1,5,0.5,0,0,0,7413.912,7.0,0.8333333333333334
29.716055,-95.58689,895000,5.0,4,3890.0,77082,1090,2.29,1,0,1,0,2012.0,2.0,2,5.0,1.4,6,2.9,3,1.0,0,-216111,539,17145.216,4.666666666666667,1.7666666666666666
29.624863,-95.21566,215000,4.0,3,1938.0,77034,1090,2.29,1,0,1,0,2005.0,2.0,2,7.0,1.7,6,3.5,5,2.7,0,-30000,5063,5950.296,6.0,2.6333333333333333
29.837399,-95.66982,309900,4.0,2,2548.0,77084,1090,2.29,1,0,1,0,2008.0,1.0,2,5.0,0.8,6,0.8,5,2.3,0,0,0,7801.596,5.333333333333333,1.3
29.606916,-95.3582,303000,4.0,3,2740.0,77047,1090,2.29,1,0,1,0,2005.0,2.0,2,3.0,1.4,2,2.5,3,3.2,0,-8000,5449,5863.176,2.6666666666666665,2.3666666666666667
29.818386,-95.41376,439000,3.0,3,2189.0,77018,1090,2.29,1,0,1,0,2008.0,2.0,2,999.0,999.0,999,999.0,999,999.0,1,49000,2822,2404.512,999.0,999.0
29.961245,-95.42985,210000,3.0,2,1269.0,77067,1090,2.29,1,0,1,0,2005.0,1.0,2,999.0,999.0,999,999.0,999,999.0,1,81000,1275,3153.744,999.0,999.0
29.932623,-95.51821,250000,3.0,2,1426.0,77086,1090,2.29,1,0,1,0,2005.0,1.0,2,4.0,1.0,4,4.0,2,2.4,0,-20000,27,5061.672,3.3333333333333335,2.466666666666667
30.004072,-95.478455,657000,4.0,4,3732.0,77068,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,1.2,3,1.3,2,2.0,0,-38000,207,9596.0,3.0,1.5
29.66942,-95.42172,397500,3.0,4,2379.0,77054,1090,2.29,1,0,1,0,2005.0,3.0,2,4.0,1.3,6,2.3,2,2.6,1,57500,3337,2143.152,4.0,2.0666666666666664
29.669123,-95.42109,395000,4.0,4,2360.0,77054,1090,2.29,1,0,1,0,2005.0,3.0,2,4.0,1.3,6,2.3,2,2.6,1,96000,4650,2082.168,4.0,2.0666666666666664
29.928988,-95.51152,272000,3.0,3,2280.0,77086,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,0.6,4,3.5,2,2.4,0,-9000,52,5928.516,3.3333333333333335,2.1666666666666665
29.928055,-95.172905,364900,4.0,3,3157.0,77044,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,2.2,5,1.8,4,2.2,1,362900,3456,8167.5,4.333333333333333,2.066666666666667
29.929712,-95.174164,364900,4.0,4,3163.0,77044,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,2.1,5,1.7,4,2.1,1,114900,2951,8241.552,4.333333333333333,1.9666666666666668
29.929737,-95.17191,399900,4.0,4,3280.0,77044,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,2.1,5,1.8,4,2.3,0,-20100,81,10545.876,4.333333333333333,2.066666666666667
29.92777,-95.17162,374500,4.0,3,2842.0,77044,1090,2.29,1,0,1,0,2007.0,1.0,2,4.0,2.2,5,1.9,4,2.3,0,-5500,39,7801.596,4.333333333333333,2.1333333333333333
29.918852,-95.67932,470000,4.0,4,3724.0,77095,1090,2.29,1,1,1,0,2006.0,2.0,2,8.0,1.6,8,1.2,5,2.9,1,180000,2204,7130.772,7.0,1.8999999999999997
29.916891,-95.67713,380000,3.0,2,2427.0,77095,1090,2.29,1,0,1,0,2005.0,1.0,2,8.0,1.7,8,1.0,5,2.8,1,152500,1517,6102.756,7.0,1.8333333333333333
29.811556,-95.14211,252000,3.0,2,1350.0,77049,1090,2.29,1,0,1,0,2007.0,1.0,2,5.0,0.5,5,1.0,4,1.6,0,-12900,80,4909.212,4.666666666666667,1.0333333333333334
29.926834,-95.668564,455500,4.0,4,3632.0,77095,1090,2.29,1,0,1,0,2005.0,2.0,2,9.0,1.4,9,2.7,7,1.3,0,-20000,12,7296.3,8.333333333333334,1.7999999999999998
29.919085,-95.158005,305000,3.0,2,1886.0,77044,1090,2.29,1,0,1,0,2005.0,1.0,2,4.0,2.8,5,2.8,4,3.1,1,130100,4592,6921.684,4.333333333333333,2.9
29.919828,-95.1596,318500,3.0,2,2098.0,77044,1090,2.29,1,0,1,0,2005.0,1.0,2,4.0,2.8,5,2.7,4,3.0,1,143500,4541,11539.044000000002,4.333333333333333,2.8333333333333335
29.928368,-95.521385,444900,5.0,4,3754.0,77064,1090,2.29,1,0,1,0,2006.0,2.0,2,4.0,1.7,7,3.3,4,3.6,0,0,2657,8550.828,5.0,2.8666666666666667
29.810524,-95.71948,414999,7.0,5,4109.0,77084,1090,2.29,1,0,1,0,2006.0,2.0,2,5.0,0.3,8,1.1,6,1.5,1,117100,1568,8624.88,6.333333333333333,0.9666666666666668
29.740906,-95.37037,500000,3.0,4,2433.0,77004,1090,2.29,1,0,1,0,2006.0,3.0,2,999.0,999.0,999,999.0,999,999.0,1,21000,1988,2500.344,999.0,999.0
29.836176,-95.41502,450000,3.0,2,1526.0,77018,1090,2.29,0,0,1,0,1965.0,2.0,1,4.0,0.1,6,1.6,3,1.6,1,40000,570,18891.971999999998,4.333333333333333,1.1
29.686152,-95.61171,275000,3.0,2,1811.0,77072,1090,2.29,1,0,1,0,2004.0,1.0,2,6.0,0.8,6,1.0,3,1.6,1,143001,5418,4830.804,5.0,1.1333333333333335
29.858837,-95.19984,235000,3.0,2,1736.0,77044,1090,2.29,1,0,1,0,2005.0,1.0,2,4.0,0.3,4,1.0,4,0.8,1,168000,3841,7679.628,4.0,0.7000000000000001
29.696775,-95.64035,330000,5.0,3,2486.0,77083,1090,2.29,1,0,1,0,2006.0,2.0,2,6.0,1.6,6,1.1,3,2.5,0,0,0,3497.868,5.0,1.7333333333333334
29.701239,-95.35417,375000,3.0,4,2298.0,77021,1090,2.29,1,0,1,0,2004.0,1.0,4,3.0,1.3,3,0.9,2,1.3,0,0,0,5000.0,2.6666666666666665,1.1666666666666667
29.921482,-95.171715,322000,4.0,3,2428.0,77044,1090,2.29,1,0,1,0,2005.0,2.0,2,5.0,0.5,5,2.0,4,2.3,1,112100,4653,7405.2,4.666666666666667,1.5999999999999999
29.727448,-95.36522,414900,3.0,3,2252.0,77004,1090,2.29,1,0,1,0,2004.0,3.0,2,4.0,0.6,3,2.3,2,0.7,1,15400,366,1724.976,3.0,1.2
29.80812,-95.71057,330000,4.0,4,2318.0,77084,1090,2.29,1,0,1,0,2006.0,2.0,2,6.0,1.4,8,0.5,6,0.9,0,0,0,4726.26,6.666666666666667,0.9333333333333332
29.913177,-95.67114,321999,4.0,3,2252.0,77095,1090,2.29,1,0,1,0,2005.0,2.0,2,9.0,0.5,8,0.6,5,2.5,1,132099,5504,5924.16,7.333333333333333,1.2
29.912271,-95.66928,379500,4.0,3,2937.0,77095,1090,2.29,1,0,1,0,2005.0,2.0,2,9.0,0.5,8,0.5,5,2.4,1,223500,3992,6176.808,7.333333333333333,1.1333333333333333
29.829678,-95.68475,420000,4.0,3,3331.0,77084,1090,2.29,1,1,1,0,2005.0,1.0,2,6.0,0.7,6,1.3,6,1.6,1,150100,5128,10576.368,6.0,1.2
29.724445,-95.3656,345000,3.0,3,2300.0,77004,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,0.4,3,2.1,2,0.7,0,0,6128,2275.0,3.0,1.0666666666666667
29.636583,-95.4671,264888,4.0,3,1860.0,77085,1090,2.29,1,0,1,0,2004.0,2.0,2,5.0,0.7,4,1.3,2,1.9,1,146888,5044,4887.432,3.6666666666666665,1.3
29.841892,-95.67287,309900,3.0,2,2075.0,77084,1090,2.29,1,0,1,0,2006.0,1.0,2,5.0,0.4,6,0.8,5,2.0,0,0,10,6324.912,5.333333333333333,1.0666666666666667
29.699142,-95.2998,249000,2.0,3,1940.0,77087,1090,2.29,1,0,1,0,2005.0,3.0,2,4.0,0.7,5,1.6,3,4.2,1,94000,3570,3393.324,4.0,2.1666666666666665
29.800005,-95.40954,840000,3.0,3,2308.0,77008,1090,2.29,1,0,1,0,2005.0,2.0,2,5.0,0.4,5,0.8,5,1.1,1,25000,698,3275.712,5.0,0.7666666666666667
29.804087,-95.52958,250000,3.0,3,1432.0,77080,1090,2.29,1,0,1,0,2006.0,2.0,2,6.0,0.6,3,0.4,2,1.2,1,130000,4554,1733.688,3.6666666666666665,0.7333333333333334
30.009232,-95.438286,285000,4.0,3,3064.0,77090,1090,2.29,1,0,1,0,2005.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,4469.256,999.0,999.0
29.637308,-95.46903,270000,3.0,3,1800.0,77085,1090,2.29,1,0,1,0,2005.0,2.0,2,5.0,0.7,4,1.4,2,2.1,1,165000,4073,4678.344,3.6666666666666665,1.3999999999999997
29.960972,-95.559456,225000,3.0,2,1425.0,77070,1090,2.29,1,0,1,0,2005.0,1.0,2,5.0,1.1,6,1.3,5,0.5,1,91100,3099,4795.956,5.333333333333333,0.9666666666666668
30.003576,-95.40269,205000,4.0,3,1840.0,77073,1090,2.29,1,0,1,0,2006.0,2.0,1,999.0,999.0,999,999.0,999,999.0,0,-65000,119,4599.936,999.0,999.0
29.686342,-95.42698,649995,3.0,4,3360.0,77025,1090,2.29,1,0,1,0,2005.0,3.0,2,5.0,0.3,6,1.2,6,2.6,0,0,0,4177.404,5.666666666666667,1.3666666666666665
29.822556,-95.6822,359500,5.0,3,3655.0,77084,1090,2.29,1,0,1,0,2005.0,2.0,2,6.0,0.5,8,1.6,6,1.4,1,190500,4822,8725.068,6.666666666666667,1.1666666666666667
29.643867,-95.46238,285000,4.0,3,2034.0,77045,1090,2.29,1,0,1,0,2005.0,2.0,2,4.0,1.5,4,1.6,2,1.8,0,0,0,4896.144,3.3333333333333335,1.6333333333333335
29.693233,-95.35087,268000,3.0,3,1434.0,77021,1090,2.29,1,0,1,0,2005.0,2.0,2,3.0,1.3,3,0.8,2,1.9,1,203000,4921,2121.372,2.6666666666666665,1.3333333333333333
29.690134,-95.29503,235000,3.0,2,1600.0,77087,1090,2.29,0,0,1,0,2021.0,1.0,0,4.0,0.1,5,1.1,3,3.8,1,180000,3665,6577.56,4.0,1.6666666666666667
29.690231,-95.29514,245000,3.0,2,1600.0,77087,1090,2.29,0,0,1,0,2021.0,1.0,0,4.0,0.1,5,1.1,3,3.8,1,190000,3665,6621.12,4.0,1.6666666666666667
29.617088,-95.40566,240000,4.0,3,1833.0,77047,1090,2.29,1,0,1,0,2006.0,2.0,2,4.0,1.3,4,3.0,3,3.5,0,0,3954,5309.964,3.6666666666666665,2.6
29.792946,-95.4751,514000,3.0,4,2680.0,77055,1090,2.29,1,0,1,0,2006.0,3.0,2,3.0,0.6,6,2.7,6,3.1,0,0,0,1406.988,5.0,2.1333333333333333
29.618954,-95.40823,285000,4.0,3,1932.0,77047,1090,2.29,1,0,1,0,2006.0,2.0,2,4.0,1.3,4,2.8,3,3.5,1,195100,4334,4822.092,3.6666666666666665,2.533333333333333
29.57167,-95.21848,485000,5.0,4,4205.0,77089,1090,2.29,1,0,1,0,2006.0,2.0,2,7.0,0.3,8,3.8,6,2.5,1,135100,2758,9147.6,7.0,2.1999999999999997
29.809574,-95.422,450000,3.0,4,2022.0,77008,1090,2.29,1,0,1,0,2005.0,3.0,2,4.0,1.1,5,1.5,3,0.9,1,80000,5537,1629.144,4.0,1.1666666666666667
29.991884,-95.40748,225000,3.0,2,1500.0,77073,1090,2.29,1,0,1,0,2005.0,1.0,2,999.0,999.0,999,999.0,999,999.0,1,223900,5931,5985.144,999.0,999.0
29.739157,-95.45689,811600,3.0,3,3619.0,77027,1090,2.29,1,0,1,0,2005.0,3.0,2,7.0,1.0,9,3.2,5,1.9,1,839950,5803,2400.156,7.0,2.033333333333333
29.821835,-95.681625,346000,5.0,3,3483.0,77084,1090,2.29,1,0,1,0,2005.0,2.0,2,6.0,0.5,8,1.6,6,1.3,0,-26000,91,6194.232,6.666666666666667,1.1333333333333335
29.79993,-95.42018,569000,3.0,4,2636.0,77008,1090,2.29,1,0,1,0,2013.0,4.0,2,4.0,0.6,6,2.2,3,1.4,0,-10900,35,1633.5,4.333333333333333,1.4000000000000001
29.637604,-95.47497,275900,4.0,3,2300.0,77085,1090,2.29,1,0,1,0,2006.0,2.0,2,5.0,0.7,4,1.7,2,2.4,0,0,0,6516.576,3.6666666666666665,1.5999999999999999
29.85649,-95.196365,349900,4.0,3,2793.0,77044,1090,2.29,1,0,1,0,2006.0,2.0,2,4.0,0.4,4,1.1,4,0.8,0,0,0,7053.0,4.0,0.7666666666666666
29.699594,-95.63406,275000,4.0,3,1776.0,77083,1090,2.29,1,0,1,0,2006.0,2.0,2,6.0,2.3,6,1.4,3,2.1,0,0,0,3680.82,5.0,1.9333333333333333
